RPM,COOLANT_TEMP,MAF,THROTTLE_POS,INTAKE_TEMP,TIMING_ADVANCE,ENGINE_LOAD,ELM_VOLTAGE,SPEED,O2_S1_WR_CURRENT,O2_S5_WR_CURRENT,O2_B2S2,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2
1281.0,94,6.25,13.72549019607843,46,12.5,19.607843137254903,13.6,68.0,-0.1796875,-0.23046875,0.445,3.125,4.6875
1210.25,94,5.75,13.333333333333334,46,12.5,18.823529411764707,13.6,68.0,-0.2578125,-0.26171875,0.445,1.5625,3.125
1206.0,94,5.75,13.333333333333334,46,14.0,18.823529411764707,13.5,68.0,-0.15234375,-0.171875,0.445,3.125,3.125
1221.75,94,5.75,13.333333333333334,46,10.5,18.431372549019606,13.6,68.0,-0.14453125,-0.1171875,0.445,3.90625,5.46875
1279.25,94,6.25,13.72549019607843,46,14.0,18.823529411764707,13.6,68.0,-0.19921875,-0.1875,0.445,3.90625,5.46875
1281.0,94,6.5,13.72549019607843,46,13.5,19.215686274509803,13.6,68.0,-0.18359375,-0.17578125,0.445,3.90625,5.46875
1282.75,94,6.0,13.72549019607843,46,14.0,18.823529411764707,13.6,68.0,-0.19921875,-0.20703125,0.445,3.90625,5.46875
1270.0,94,6.0,13.72549019607843,46,14.0,19.215686274509803,13.6,68.0,-0.1875,-0.234375,0.445,3.90625,5.46875
1230.25,94,6.0,13.72549019607843,46,10.5,19.215686274509803,13.6,70.0,-0.21875,-0.21484375,0.445,3.90625,4.6875
1224.75,94,5.75,13.333333333333334,46,11.0,19.215686274509803,13.6,68.0,-0.27734375,-0.27734375,0.445,2.34375,3.125
1243.25,94,23.0,20.0,46,16.5,47.05882352941177,13.6,70.0,-0.40234375,-0.4140625,0.445,-4.6875,-5.46875
1762.5,94,29.5,23.137254901960784,46,18.0,57.64705882352941,13.7,71.0,0.06640625,0.0234375,0.445,2.34375,-1.5625
1338.5,94,22.25,22.352941176470587,45,18.5,63.529411764705884,13.6,71.0,0.04296875,0.08203125,0.445,7.03125,3.90625
1345.75,94,23.5,22.352941176470587,45,18.0,64.70588235294117,13.6,72.0,-0.109375,-0.11328125,0.445,7.03125,3.125
1408.0,94,23.5,22.745098039215687,45,19.5,63.92156862745098,13.6,73.0,-0.1328125,-0.10546875,0.45,5.46875,2.34375
1408.0,94,23.25,22.352941176470587,45,20.0,62.35294117647059,13.6,75.0,-0.11328125,-0.11328125,0.45,3.90625,1.5625
1432.25,94,23.0,22.352941176470587,45,21.5,61.1764705882353,13.6,76.0,-0.06640625,-0.06640625,0.445,2.34375,0.0
1420.25,94,23.25,22.352941176470587,45,21.5,61.1764705882353,13.6,77.0,0.02734375,-0.0078125,0.445,1.5625,1.5625
1444.5,94,22.75,21.96078431372549,45,22.5,60.3921568627451,13.6,77.0,-0.046875,-0.04296875,0.45,0.0,-0.78125
1456.25,94,23.75,22.352941176470587,44,21.0,61.568627450980394,13.6,78.0,-0.04296875,-0.05078125,0.45,0.78125,-3.125
1483.0,94,25.0,23.137254901960784,44,21.5,63.13725490196079,13.6,80.0,0.015625,0.015625,0.45,1.5625,-2.34375
1558.0,94,27.0,23.529411764705884,44,21.0,62.745098039215684,13.6,81.0,-0.06640625,-0.0078125,0.45,0.0,-3.90625
1524.5,94,23.0,21.176470588235293,44,25.5,56.86274509803921,13.6,81.0,-0.109375,-0.0703125,0.445,-4.6875,-5.46875
1519.75,94,11.75,15.686274509803921,44,10.5,32.94117647058823,13.6,82.0,-0.0078125,0.03515625,0.445,-4.6875,-5.46875
1520.75,94,8.0,14.509803921568627,44,15.0,20.392156862745097,13.6,82.0,0.00390625,0.015625,0.45,-2.34375,-4.6875
1519.0,94,7.75,14.117647058823529,44,5.0,18.823529411764707,13.6,81.0,0.0390625,0.046875,0.445,-1.5625,0.0
1516.5,93,7.5,14.117647058823529,45,-4.0,18.823529411764707,13.6,81.0,0.4140625,0.234375,0.45,0.0,0.0
1504.5,93,7.25,14.117647058823529,45,-4.0,18.431372549019606,13.6,81.0,1.96484375,2.3515625,0.445,0.0,0.0
1489.25,93,7.0,14.117647058823529,45,-3.0,18.03921568627451,13.6,80.0,2.3515625,2.18359375,0.45,0.0,0.0
1472.0,93,7.25,14.117647058823529,45,-4.0,18.431372549019606,13.6,78.0,2.328125,2.53515625,0.445,0.0,0.0
