date, COOLANT_TEMP, MAF, THROTTLE_POS, INTAKE_TEMP, TIMING_ADVANCE, ENGINE_LOAD, ELM_VOLTAGE, SPEED, O2_S1_WR_CURRENT, O2_S5_WR_CURRENT, O2_B1S2, O2_B2S2, SHORT_FUEL_TRIM_1, LONG_FUEL_TRIM_1, SHORT_FUEL_TRIM_2, LONG_FUEL_TRIM_2, 
2021-08-23_16:00:07.844274, 103 degC, 48.0 gps, 26.274509803921568 percent, 46 degC, 26.0 degree, 44.705882352941174 percent, 13.7 volt, 73.0 kph, -0.05078125 milliampere, -0.01171875 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_16:00:08.344254, 103 degC, 68.75 gps, 31.764705882352942 percent, 45 degC, 17.0 degree, 67.84313725490196 percent, 13.6 volt, 76.0 kph, -0.11328125 milliampere, -0.02734375 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_16:00:08.844240, 103 degC, 127.25 gps, 31.764705882352942 percent, 45 degC, 17.0 degree, 67.84313725490196 percent, 13.6 volt, 76.0 kph, -0.11328125 milliampere, -0.02734375 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:09.344253, 103 degC, 127.25 gps, 86.66666666666667 percent, 45 degC, 16.5 degree, 100.0 percent, 13.6 volt, 82.0 kph, -0.24609375 milliampere, -0.1171875 milliampere, 0.445 volt, 0.445 volt, -3.125 percent, 6.25 percent, 1.5625 percent, 2.34375 percent, 
2021-08-23_16:00:09.844331, 103 degC, 136.75 gps, 86.27450980392157 percent, 42 degC, 16.5 degree, 100.0 percent, 13.6 volt, 82.0 kph, -0.24609375 milliampere, -0.1171875 milliampere, 0.445 volt, 0.445 volt, -3.125 percent, 6.25 percent, 1.5625 percent, 2.34375 percent, 
2021-08-23_16:00:10.344403, 103 degC, 136.75 gps, 86.27450980392157 percent, 42 degC, 16.5 degree, 100.0 percent, 13.6 volt, 87.0 kph, -0.53125 milliampere, -0.5703125 milliampere, 0.445 volt, 0.445 volt, -0.78125 percent, 6.25 percent, 4.6875 percent, 2.34375 percent, 
2021-08-23_16:00:10.844486, 103 degC, 141.25 gps, 86.27450980392157 percent, 42 degC, 21.0 degree, 99.2156862745098 percent, 13.6 volt, 93.0 kph, -1.015625 milliampere, -0.96875 milliampere, 0.445 volt, 0.445 volt, -0.78125 percent, 6.25 percent, 4.6875 percent, 2.34375 percent, 
2021-08-23_16:00:11.344434, 103 degC, 141.25 gps, 86.27450980392157 percent, 42 degC, 21.0 degree, 99.2156862745098 percent, 13.6 volt, 93.0 kph, -1.015625 milliampere, -0.96875 milliampere, 0.445 volt, 0.445 volt, 9.375 percent, 6.25 percent, 17.1875 percent, 2.34375 percent, 
2021-08-23_16:00:11.844425, 103 degC, 151.25 gps, 86.27450980392157 percent, 42 degC, 18.0 degree, 98.82352941176471 percent, 13.5 volt, 100.0 kph, -0.6875 milliampere, -0.63671875 milliampere, 0.445 volt, 0.445 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:12.344863, 103 degC, 162.25 gps, 86.27450980392157 percent, 41 degC, 18.0 degree, 96.86274509803921 percent, 13.6 volt, 105.0 kph, -0.3046875 milliampere, -0.63671875 milliampere, 0.445 volt, 0.445 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:12.844954, 103 degC, 162.25 gps, 86.27450980392157 percent, 41 degC, 18.0 degree, 96.86274509803921 percent, 13.6 volt, 105.0 kph, -0.3046875 milliampere, -0.2109375 milliampere, 0.445 volt, 0.445 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:13.344969, 103 degC, 160.0 gps, 59.21568627450981 percent, 39 degC, 19.5 degree, 94.11764705882354 percent, 13.6 volt, 110.0 kph, -0.24609375 milliampere, -0.21484375 milliampere, 0.445 volt, 0.445 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:13.845055, 103 degC, 126.25 gps, 56.470588235294116 percent, 39 degC, 19.5 degree, 94.11764705882354 percent, 13.6 volt, 110.0 kph, -0.24609375 milliampere, -0.21484375 milliampere, 0.445 volt, 0.445 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:14.345070, 103 degC, 126.25 gps, 56.470588235294116 percent, 39 degC, 19.5 degree, 98.03921568627452 percent, 13.6 volt, 115.0 kph, -1.23046875 milliampere, -1.171875 milliampere, 0.445 volt, 0.45 volt, 2.34375 percent, 6.25 percent, 5.46875 percent, 2.34375 percent, 
2021-08-23_16:00:14.845069, 103 degC, 127.25 gps, 53.72549019607843 percent, 39 degC, 18.5 degree, 97.25490196078431 percent, 13.6 volt, 118.0 kph, -1.23046875 milliampere, -1.171875 milliampere, 0.445 volt, 0.45 volt, 2.34375 percent, 6.25 percent, 5.46875 percent, 2.34375 percent, 
2021-08-23_16:00:15.345009, 103 degC, 127.25 gps, 53.72549019607843 percent, 39 degC, 18.5 degree, 97.25490196078431 percent, 13.6 volt, 118.0 kph, -0.97265625 milliampere, -0.9765625 milliampere, 0.445 volt, 0.445 volt, -5.46875 percent, 6.25 percent, -1.5625 percent, 2.34375 percent, 
2021-08-23_16:00:15.845106, 103 degC, 133.75 gps, 60.3921568627451 percent, 39 degC, 19.5 degree, 96.07843137254902 percent, 13.6 volt, 122.0 kph, -0.99609375 milliampere, -0.97265625 milliampere, 0.445 volt, 0.445 volt, -2.34375 percent, 6.25 percent, 3.125 percent, 2.34375 percent, 
2021-08-23_16:00:16.345239, 103 degC, 135.25 gps, 67.45098039215686 percent, 39 degC, 20.0 degree, 97.6470588235294 percent, 13.6 volt, 126.0 kph, -0.99609375 milliampere, -0.97265625 milliampere, 0.445 volt, 0.445 volt, -2.34375 percent, 6.25 percent, 3.125 percent, 2.34375 percent, 
2021-08-23_16:00:16.845230, 103 degC, 135.25 gps, 67.45098039215686 percent, 39 degC, 20.0 degree, 97.6470588235294 percent, 13.6 volt, 126.0 kph, -1.05078125 milliampere, -1.078125 milliampere, 0.445 volt, 0.445 volt, 5.46875 percent, 6.25 percent, 14.0625 percent, 2.34375 percent, 
2021-08-23_16:00:17.345264, 103 degC, 143.25 gps, 67.45098039215686 percent, 39 degC, 17.0 degree, 97.25490196078431 percent, 13.6 volt, 130.0 kph, -0.5 milliampere, -0.2109375 milliampere, 0.445 volt, 0.445 volt, 5.46875 percent, 6.25 percent, 14.0625 percent, 2.34375 percent, 
2021-08-23_16:00:17.845239, 103 degC, 144.0 gps, 67.45098039215686 percent, 39 degC, 17.0 degree, 97.25490196078431 percent, 13.6 volt, 130.0 kph, -0.5 milliampere, -0.2109375 milliampere, 0.445 volt, 0.445 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:18.345276, 103 degC, 144.0 gps, 86.66666666666667 percent, 38 degC, 17.0 degree, 98.82352941176471 percent, 13.6 volt, 132.0 kph, 0.08203125 milliampere, 0.15234375 milliampere, 0.445 volt, 0.445 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:18.845309, 104 degC, 149.25 gps, 85.88235294117646 percent, 38 degC, 17.0 degree, 98.82352941176471 percent, 13.6 volt, 136.0 kph, 0.08203125 milliampere, 0.15234375 milliampere, 0.445 volt, 0.445 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:19.345465, 104 degC, 149.25 gps, 85.88235294117646 percent, 38 degC, 17.0 degree, 98.82352941176471 percent, 13.6 volt, 136.0 kph, 0.08984375 milliampere, 0.12109375 milliampere, 0.445 volt, 0.45 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:19.845679, 104 degC, 155.25 gps, 86.27450980392157 percent, 38 degC, 17.0 degree, 97.6470588235294 percent, 13.6 volt, 140.0 kph, 0.15234375 milliampere, 0.1796875 milliampere, 0.445 volt, 0.45 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:20.345640, 104 degC, 156.5 gps, 86.27450980392157 percent, 38 degC, 17.0 degree, 97.6470588235294 percent, 13.6 volt, 140.0 kph, 0.15234375 milliampere, 0.1796875 milliampere, 0.445 volt, 0.45 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:20.845649, 104 degC, 156.5 gps, 86.27450980392157 percent, 38 degC, 17.0 degree, 98.03921568627452 percent, 13.6 volt, 142.0 kph, 0.20703125 milliampere, 0.2109375 milliampere, 0.445 volt, 0.46 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:21.345674, 104 degC, 149.0 gps, 85.88235294117646 percent, 38 degC, 17.0 degree, 96.86274509803921 percent, 13.6 volt, 142.0 kph, 0.20703125 milliampere, 0.2109375 milliampere, 0.445 volt, 0.46 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:21.845744, 104 degC, 149.0 gps, 85.88235294117646 percent, 38 degC, 17.0 degree, 96.86274509803921 percent, 13.6 volt, 145.0 kph, 0.24609375 milliampere, 0.265625 milliampere, 0.445 volt, 0.46 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:22.345743, 104 degC, 32.5 gps, 21.96078431372549 percent, 38 degC, 8.0 degree, 26.274509803921568 percent, 13.6 volt, 145.0 kph, -0.625 milliampere, -0.74609375 milliampere, 0.445 volt, 0.46 volt, 25.0 percent, 6.25 percent, 25.0 percent, 2.34375 percent, 
2021-08-23_16:00:22.845731, 104 degC, 76.75 gps, 32.15686274509804 percent, 39 degC, 8.0 degree, 26.274509803921568 percent, 13.6 volt, 145.0 kph, -0.625 milliampere, -0.74609375 milliampere, 0.445 volt, 0.475 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:23.345771, 104 degC, 76.75 gps, 32.15686274509804 percent, 39 degC, 14.0 degree, 65.88235294117646 percent, 13.6 volt, 143.0 kph, -0.4765625 milliampere, -0.390625 milliampere, 0.445 volt, 0.48 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:23.845921, 104 degC, 71.75 gps, 30.58823529411765 percent, 39 degC, 15.5 degree, 57.254901960784316 percent, 13.6 volt, 145.0 kph, -0.4765625 milliampere, -0.390625 milliampere, 0.445 volt, 0.48 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:24.346038, 104 degC, 71.75 gps, 30.58823529411765 percent, 39 degC, 15.5 degree, 57.254901960784316 percent, 13.6 volt, 145.0 kph, -0.765625 milliampere, -0.765625 milliampere, 0.445 volt, 0.49 volt, -12.5 percent, 6.25 percent, -10.15625 percent, 2.34375 percent, 
2021-08-23_16:00:24.846132, 104 degC, 14.25 gps, 16.862745098039216 percent, 39 degC, 3.5 degree, 18.431372549019606 percent, 13.7 volt, 142.0 kph, 0.08984375 milliampere, 1.3203125 milliampere, 0.445 volt, 0.49 volt, -12.5 percent, 6.25 percent, -10.15625 percent, 2.34375 percent, 
2021-08-23_16:00:25.346183, 104 degC, 14.5 gps, 16.470588235294116 percent, 40 degC, 3.5 degree, 18.431372549019606 percent, 13.7 volt, 142.0 kph, 0.08984375 milliampere, 1.3203125 milliampere, 0.445 volt, 0.49 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:25.846222, 104 degC, 14.5 gps, 16.470588235294116 percent, 40 degC, 3.5 degree, 18.03921568627451 percent, 13.7 volt, 140.0 kph, 2.4375 milliampere, 2.484375 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:26.346270, 104 degC, 13.25 gps, 16.470588235294116 percent, 41 degC, 3.5 degree, 17.254901960784313 percent, 13.7 volt, 138.0 kph, 2.4375 milliampere, 2.484375 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:26.845999, 104 degC, 13.25 gps, 16.470588235294116 percent, 41 degC, 3.5 degree, 17.254901960784313 percent, 13.7 volt, 138.0 kph, 2.43359375 milliampere, 2.57421875 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:27.345010, 104 degC, 13.75 gps, 16.470588235294116 percent, 42 degC, 3.5 degree, 17.647058823529413 percent, 13.6 volt, 136.0 kph, 2.48046875 milliampere, 2.5234375 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:27.845131, 104 degC, 13.0 gps, 16.470588235294116 percent, 42 degC, 3.0 degree, 17.647058823529413 percent, 13.6 volt, 136.0 kph, 2.48046875 milliampere, 2.5234375 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:28.345197, 104 degC, 13.0 gps, 16.470588235294116 percent, 42 degC, 3.0 degree, 17.647058823529413 percent, 13.6 volt, 133.0 kph, 2.4921875 milliampere, 2.51171875 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:28.845235, 104 degC, 12.75 gps, 16.07843137254902 percent, 42 degC, 3.0 degree, 17.254901960784313 percent, 13.6 volt, 131.0 kph, 2.48828125 milliampere, 2.578125 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:29.345597, 104 degC, 12.0 gps, 16.07843137254902 percent, 42 degC, 3.0 degree, 17.254901960784313 percent, 13.6 volt, 131.0 kph, 2.48828125 milliampere, 2.578125 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:29.845667, 104 degC, 12.0 gps, 16.07843137254902 percent, 42 degC, 2.0 degree, 16.862745098039216 percent, 13.6 volt, 128.0 kph, 2.44140625 milliampere, 2.59765625 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:30.345643, 104 degC, 11.75 gps, 16.07843137254902 percent, 42 degC, 2.0 degree, 16.862745098039216 percent, 13.6 volt, 128.0 kph, 2.44140625 milliampere, 2.59765625 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:30.845628, 104 degC, 11.75 gps, 16.07843137254902 percent, 42 degC, 2.0 degree, 16.862745098039216 percent, 13.6 volt, 126.0 kph, 2.53515625 milliampere, 2.46484375 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:31.345637, 104 degC, 11.5 gps, 15.686274509803921 percent, 43 degC, 1.5 degree, 16.862745098039216 percent, 13.6 volt, 125.0 kph, 2.4296875 milliampere, 2.62890625 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:31.845690, 104 degC, 11.5 gps, 15.686274509803921 percent, 43 degC, 1.5 degree, 16.470588235294116 percent, 13.6 volt, 125.0 kph, 2.4296875 milliampere, 2.62890625 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:32.345768, 104 degC, 11.5 gps, 15.686274509803921 percent, 43 degC, 1.5 degree, 16.470588235294116 percent, 13.6 volt, 122.0 kph, 2.4609375 milliampere, 2.59765625 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:32.845926, 103 degC, 11.5 gps, 15.686274509803921 percent, 43 degC, 1.5 degree, 16.862745098039216 percent, 13.6 volt, 121.0 kph, 2.49609375 milliampere, 2.6171875 milliampere, 0.445 volt, 0.445 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:33.345973, 103 degC, 11.25 gps, 15.686274509803921 percent, 43 degC, 1.5 degree, 16.862745098039216 percent, 13.6 volt, 121.0 kph, 2.49609375 milliampere, 2.6171875 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:33.846087, 103 degC, 11.25 gps, 15.686274509803921 percent, 44 degC, 0.5 degree, 16.470588235294116 percent, 13.6 volt, 118.0 kph, 2.4296875 milliampere, 2.62109375 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:34.346175, 103 degC, 11.0 gps, 15.686274509803921 percent, 44 degC, 0.5 degree, 16.470588235294116 percent, 13.6 volt, 116.0 kph, 2.4296875 milliampere, 2.62109375 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:34.846325, 103 degC, 11.0 gps, 15.686274509803921 percent, 44 degC, 0.5 degree, 16.470588235294116 percent, 13.6 volt, 116.0 kph, 2.55078125 milliampere, 2.4609375 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:35.346653, 103 degC, 10.75 gps, 15.294117647058824 percent, 44 degC, 0.5 degree, 16.470588235294116 percent, 13.6 volt, 113.0 kph, 2.52734375 milliampere, 2.46484375 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:35.846809, 103 degC, 10.25 gps, 15.294117647058824 percent, 44 degC, 0.5 degree, 16.470588235294116 percent, 13.6 volt, 113.0 kph, 2.52734375 milliampere, 2.46484375 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:36.346899, 103 degC, 10.25 gps, 15.294117647058824 percent, 44 degC, 0.0 degree, 16.470588235294116 percent, 13.6 volt, 111.0 kph, 2.4140625 milliampere, 2.703125 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:36.847057, 102 degC, 8.5 gps, 14.509803921568627 percent, 44 degC, -2.5 degree, 17.647058823529413 percent, 13.6 volt, 111.0 kph, 2.4140625 milliampere, 2.703125 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:37.347296, 102 degC, 8.5 gps, 14.509803921568627 percent, 44 degC, -2.5 degree, 17.647058823529413 percent, 13.7 volt, 108.0 kph, 2.5859375 milliampere, 2.44140625 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:37.847370, 102 degC, 8.5 gps, 15.294117647058824 percent, 45 degC, 0.0 degree, 15.686274509803921 percent, 13.6 volt, 106.0 kph, 2.5078125 milliampere, 2.4375 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:38.347351, 102 degC, 9.75 gps, 14.901960784313726 percent, 45 degC, 0.0 degree, 15.686274509803921 percent, 13.6 volt, 106.0 kph, 2.5078125 milliampere, 2.4375 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:38.847373, 102 degC, 9.75 gps, 14.901960784313726 percent, 45 degC, -1.0 degree, 16.470588235294116 percent, 13.6 volt, 103.0 kph, 2.5390625 milliampere, 2.4921875 milliampere, 0.445 volt, 0.435 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:39.347351, 102 degC, 9.25 gps, 14.901960784313726 percent, 45 degC, -1.0 degree, 16.07843137254902 percent, 13.6 volt, 103.0 kph, 2.5390625 milliampere, 2.4921875 milliampere, 0.445 volt, 0.435 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:39.847379, 102 degC, 9.25 gps, 14.901960784313726 percent, 45 degC, -1.0 degree, 16.07843137254902 percent, 13.6 volt, 102.0 kph, 2.40234375 milliampere, 2.46484375 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:40.347364, 102 degC, 9.5 gps, 14.901960784313726 percent, 45 degC, -1.0 degree, 16.470588235294116 percent, 13.6 volt, 100.0 kph, 2.5703125 milliampere, 2.7109375 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:40.847385, 102 degC, 8.25 gps, 14.509803921568627 percent, 45 degC, -3.0 degree, 16.470588235294116 percent, 13.6 volt, 100.0 kph, 2.5703125 milliampere, 2.7109375 milliampere, 0.445 volt, 0.44 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:41.347375, 102 degC, 8.25 gps, 14.509803921568627 percent, 45 degC, -3.0 degree, 18.431372549019606 percent, 13.6 volt, 98.0 kph, 2.64453125 milliampere, 2.53125 milliampere, 0.445 volt, 0.435 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:41.847380, 102 degC, 6.5 gps, 13.72549019607843 percent, 45 degC, -4.5 degree, 18.823529411764707 percent, 13.6 volt, 96.0 kph, 2.4296875 milliampere, 2.53125 milliampere, 0.445 volt, 0.435 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:42.347665, 102 degC, 6.5 gps, 13.72549019607843 percent, 45 degC, -4.5 degree, 18.823529411764707 percent, 13.6 volt, 96.0 kph, 2.4296875 milliampere, 2.26171875 milliampere, 0.445 volt, 0.435 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:42.847729, 102 degC, 6.0 gps, 13.333333333333334 percent, 45 degC, -4.5 degree, 18.823529411764707 percent, 13.6 volt, 93.0 kph, 2.6015625 milliampere, 2.2578125 milliampere, 0.445 volt, 0.435 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:43.347371, 101 degC, 5.75 gps, 13.333333333333334 percent, 45 degC, -4.5 degree, 18.823529411764707 percent, 13.6 volt, 93.0 kph, 2.6015625 milliampere, 2.2578125 milliampere, 0.445 volt, 0.435 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:43.847422, 101 degC, 5.75 gps, 13.333333333333334 percent, 45 degC, -6.0 degree, 19.607843137254903 percent, 13.6 volt, 92.0 kph, 2.48828125 milliampere, 2.2578125 milliampere, 0.445 volt, 0.435 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:44.347461, 101 degC, 5.0 gps, 12.941176470588236 percent, 45 degC, 0.5 degree, 18.431372549019606 percent, 13.6 volt, 90.0 kph, 2.48828125 milliampere, 2.2578125 milliampere, 0.445 volt, 0.435 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:44.847551, 101 degC, 5.0 gps, 12.941176470588236 percent, 45 degC, 0.5 degree, 18.431372549019606 percent, 13.6 volt, 90.0 kph, 1.38671875 milliampere, 1.50390625 milliampere, 0.445 volt, 0.435 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:45.347755, 101 degC, 7.25 gps, 14.117647058823529 percent, 45 degC, 7.5 degree, 17.647058823529413 percent, 13.6 volt, 87.0 kph, -0.1171875 milliampere, -0.0703125 milliampere, 0.445 volt, 0.435 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:45.847380, 101 degC, 9.5 gps, 15.294117647058824 percent, 45 degC, 7.5 degree, 17.647058823529413 percent, 13.6 volt, 87.0 kph, -0.1171875 milliampere, -0.0703125 milliampere, 0.445 volt, 0.435 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_16:00:46.347568, 101 degC, 9.5 gps, 15.294117647058824 percent, 45 degC, 1.5 degree, 15.686274509803921 percent, 13.6 volt, 85.0 kph, 0.01953125 milliampere, 0.046875 milliampere, 0.445 volt, 0.43 volt, 3.125 percent, 6.25 percent, 4.6875 percent, 2.34375 percent, 
2021-08-23_16:00:46.847388, 100 degC, 9.5 gps, 14.901960784313726 percent, 45 degC, 0.5 degree, 16.470588235294116 percent, 13.6 volt, 85.0 kph, 0.01953125 milliampere, 0.046875 milliampere, 0.445 volt, 0.43 volt, 3.125 percent, 6.25 percent, 4.6875 percent, 2.34375 percent, 
2021-08-23_16:00:47.347390, 100 degC, 9.5 gps, 14.901960784313726 percent, 45 degC, 0.5 degree, 16.470588235294116 percent, 13.6 volt, 82.0 kph, -0.17578125 milliampere, -0.203125 milliampere, 0.445 volt, 0.43 volt, 4.6875 percent, 6.25 percent, 4.6875 percent, 2.34375 percent, 
2021-08-23_16:00:47.847389, 100 degC, 9.5 gps, 14.901960784313726 percent, 45 degC, 4.5 degree, 16.470588235294116 percent, 13.6 volt, 80.0 kph, -0.1875 milliampere, -0.19921875 milliampere, 0.445 volt, 0.435 volt, 4.6875 percent, 6.25 percent, 4.6875 percent, 2.34375 percent, 
2021-08-23_16:00:48.347318, 100 degC, 9.5 gps, 14.901960784313726 percent, 45 degC, 4.5 degree, 16.470588235294116 percent, 13.6 volt, 80.0 kph, -0.1875 milliampere, -0.19921875 milliampere, 0.445 volt, 0.435 volt, 3.90625 percent, 6.25 percent, 3.125 percent, 2.34375 percent, 
2021-08-23_16:00:48.847391, 100 degC, 9.5 gps, 14.901960784313726 percent, 45 degC, 6.5 degree, 16.470588235294116 percent, 13.6 volt, 77.0 kph, -0.1640625 milliampere, -0.19140625 milliampere, 0.445 volt, 0.435 volt, 3.90625 percent, 6.25 percent, 2.34375 percent, 2.34375 percent, 
2021-08-23_16:00:49.347366, 100 degC, 8.75 gps, 14.901960784313726 percent, 45 degC, 6.5 degree, 16.470588235294116 percent, 13.6 volt, 75.0 kph, -0.18359375 milliampere, -0.19140625 milliampere, 0.445 volt, 0.435 volt, 3.90625 percent, 6.25 percent, 2.34375 percent, 2.34375 percent, 
2021-08-23_16:00:49.847037, 100 degC, 8.75 gps, 14.901960784313726 percent, 45 degC, 6.5 degree, 16.470588235294116 percent, 13.6 volt, 75.0 kph, -0.18359375 milliampere, -0.203125 milliampere, 0.445 volt, 0.43 volt, 3.90625 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_16:00:50.347291, 99 degC, 9.0 gps, 14.509803921568627 percent, 45 degC, 7.5 degree, 16.862745098039216 percent, 13.7 volt, 72.0 kph, -0.2109375 milliampere, -0.1484375 milliampere, 0.445 volt, 0.435 volt, 3.125 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
