RPM,COOLANT_TEMP,MAF,THROTTLE_POS,INTAKE_TEMP,TIMING_ADVANCE,ENGINE_LOAD,ELM_VOLTAGE,SPEED,O2_S1_WR_CURRENT,O2_S5_WR_CURRENT,O2_B2S2,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2
1419.5,91,12.25,16.07843137254902,28,36.0,32.15686274509804,13.7,48.0,-0.0390625,-0.00390625,0.445,0.0,-1.5625
1424.5,91,12.5,16.07843137254902,28,36.0,32.15686274509804,13.6,48.0,-0.0546875,-0.03125,0.45,-2.34375,-0.78125
1426.25,91,12.25,16.07843137254902,28,36.0,32.15686274509804,13.6,48.0,-0.01171875,0.01171875,0.445,-0.78125,-0.78125
1423.75,91,12.0,16.07843137254902,28,36.0,32.549019607843135,13.6,48.0,0.015625,-0.0078125,0.45,0.0,-2.34375
1426.25,91,12.25,16.07843137254902,28,36.0,32.15686274509804,13.7,48.0,-0.0234375,-0.0078125,0.445,-1.5625,-0.78125
1430.0,91,12.0,16.07843137254902,28,36.0,32.15686274509804,13.7,48.0,-0.01953125,-0.01171875,0.45,-2.34375,-1.5625
1436.0,91,13.25,16.470588235294116,28,34.5,33.72549019607843,13.7,48.0,-0.03515625,-0.01953125,0.45,-2.34375,-3.125
1459.75,91,13.25,16.470588235294116,28,34.5,33.72549019607843,13.7,48.0,-0.01171875,-0.01171875,0.45,-1.5625,-3.90625
1462.25,91,13.75,16.862745098039216,28,34.5,34.90196078431372,13.7,50.0,-0.0546875,-0.015625,0.445,-3.90625,-2.34375
1485.5,91,13.75,16.862745098039216,28,34.5,34.509803921568626,13.7,50.0,0.0234375,0.0078125,0.445,-1.5625,-3.125
1486.75,91,14.0,16.862745098039216,28,34.5,34.509803921568626,13.7,50.0,0.00390625,-0.00390625,0.45,-3.125,-3.125
1490.25,91,14.5,17.254901960784313,28,33.0,35.68627450980392,13.6,50.0,-0.046875,-0.01953125,0.45,-4.6875,-1.5625
1527.5,91,15.25,17.254901960784313,28,33.0,36.470588235294116,13.7,50.0,-0.0078125,-0.02734375,0.45,-3.125,-3.90625
1539.75,91,15.25,17.254901960784313,28,33.0,36.470588235294116,13.7,50.0,-0.0234375,-0.01171875,0.445,-3.90625,-3.90625
1546.5,91,15.5,17.254901960784313,27,33.0,36.86274509803921,13.6,50.0,-0.01953125,0.01171875,0.45,-3.90625,-1.5625
1547.0,91,15.5,17.254901960784313,27,33.0,36.86274509803921,13.7,51.0,0.015625,0.0,0.45,-1.5625,-3.125
1550.75,91,15.5,17.254901960784313,27,33.0,36.86274509803921,13.7,51.0,-0.0390625,0.0,0.45,-2.34375,-3.125
1553.25,91,15.5,17.254901960784313,27,33.0,36.86274509803921,13.7,51.0,-0.01171875,0.0078125,0.45,-3.90625,-1.5625
1557.5,91,15.25,17.254901960784313,27,33.0,36.86274509803921,13.7,51.0,0.03515625,-0.01171875,0.445,-0.78125,-2.34375
1560.5,91,15.25,17.254901960784313,27,33.0,36.07843137254902,13.7,51.0,0.0,0.0,0.45,-0.78125,-2.34375
1567.25,91,15.0,17.254901960784313,27,33.5,36.470588235294116,13.7,52.0,0.01171875,0.03515625,0.445,-1.5625,0.0
1570.25,91,15.75,17.254901960784313,27,33.5,36.470588235294116,13.7,52.0,0.0078125,-0.01953125,0.45,0.0,-1.5625
1576.5,90,15.25,17.254901960784313,27,33.5,36.07843137254902,13.7,52.0,-0.02734375,0.03125,0.445,-1.5625,-0.78125
1580.0,91,15.75,17.254901960784313,27,33.5,36.470588235294116,13.7,53.0,0.0,0.01171875,0.445,-1.5625,0.78125
1584.25,90,15.5,17.254901960784313,27,33.5,36.470588235294116,13.6,53.0,-0.015625,-0.015625,0.445,0.0,-0.78125
1583.75,90,15.75,17.254901960784313,27,33.5,36.470588235294116,13.6,53.0,-0.0078125,-0.046875,0.45,0.78125,-0.78125
1591.0,90,15.5,17.254901960784313,27,33.5,36.07843137254902,13.7,53.0,-0.00390625,0.0078125,0.45,-0.78125,0.78125
1591.0,90,15.5,17.254901960784313,27,33.5,36.470588235294116,13.7,53.0,0.015625,-0.02734375,0.445,0.78125,-0.78125
1594.75,90,15.75,17.254901960784313,27,33.5,36.470588235294116,13.7,55.0,-0.03125,0.015625,0.45,-0.78125,-0.78125
1597.25,90,15.5,17.254901960784313,27,33.5,36.07843137254902,13.7,55.0,-0.01953125,0.00390625,0.445,-1.5625,0.78125
1600.75,90,16.0,17.254901960784313,27,34.5,36.07843137254902,13.6,55.0,0.0,-0.01953125,0.445,0.0,-0.78125
1608.25,90,15.75,17.647058823529413,27,34.5,36.07843137254902,13.7,55.0,-0.00390625,-0.03125,0.45,0.78125,-0.78125
1614.75,90,16.25,17.647058823529413,27,34.5,36.470588235294116,13.6,55.0,-0.03125,-0.00390625,0.445,-0.78125,0.78125
1615.5,90,15.5,17.647058823529413,27,34.5,36.470588235294116,13.7,56.0,0.0,-0.02734375,0.45,0.78125,-0.78125
1614.25,90,15.0,17.254901960784313,27,35.0,35.294117647058826,13.7,56.0,0.0078125,0.015625,0.45,0.78125,-0.78125
1608.25,90,16.5,17.647058823529413,27,34.5,36.86274509803921,13.7,56.0,-0.07421875,-0.046875,0.445,-2.34375,-0.78125
1628.25,90,18.0,18.03921568627451,27,34.5,38.03921568627451,13.7,56.0,0.02734375,0.02734375,0.45,0.78125,-0.78125
1654.0,90,17.5,18.03921568627451,27,34.5,38.03921568627451,13.7,56.0,0.03515625,0.0390625,0.45,2.34375,0.78125
1672.75,90,17.5,18.03921568627451,27,34.5,38.431372549019606,13.7,57.0,-0.0390625,0.0078125,0.45,-0.78125,2.34375
1677.75,90,17.5,18.03921568627451,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
