RPM,COOLANT_TEMP,MAF,THROTTLE_POS,INTAKE_TEMP,TIMING_ADVANCE,ENGINE_LOAD,ELM_VOLTAGE,SPEED,O2_S1_WR_CURRENT,O2_S5_WR_CURRENT,O2_B2S2,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2
1091.25,93,7.25,14.509803921568627,39,30.0,25.49019607843137,13.4,48.0,-0.04296875,-0.0546875,0.6,-2.34375,0.0
1372.5,93,12.5,15.686274509803921,39,1.5,36.86274509803921,13.5,48.0,0.02734375,0.01953125,0.6,-1.5625,0.78125
1149.75,93,6.5,13.333333333333334,39,5.0,25.88235294117647,13.4,47.0,0.046875,0.01171875,0.6,0.78125,1.5625
1116.25,93,4.75,12.941176470588236,39,29.0,20.0,13.5,45.0,-0.0546875,-0.05859375,0.595,-0.78125,-0.78125
1030.75,93,5.5,13.333333333333334,39,21.5,21.568627450980394,13.5,43.0,0.01171875,0.015625,0.595,0.0,0.0
982.0,93,5.0,12.941176470588236,39,21.5,21.96078431372549,13.4,42.0,0.01171875,0.0078125,0.595,-0.78125,1.5625
946.0,93,4.75,12.941176470588236,39,21.0,22.745098039215687,13.4,41.0,-0.05078125,-0.07421875,0.595,-2.34375,0.0
896.5,93,4.5,12.941176470588236,39,22.5,23.529411764705884,13.4,37.0,-0.140625,-0.140625,0.595,-3.125,-3.125
850.0,93,4.75,12.941176470588236,39,21.5,25.098039215686274,13.4,36.0,-0.0859375,-0.1015625,0.6,-3.90625,-4.6875
814.75,93,5.0,12.941176470588236,39,18.0,26.274509803921568,13.4,35.0,-0.01953125,0.0,0.595,-4.6875,-2.34375
798.25,93,4.75,12.941176470588236,39,16.5,26.666666666666668,13.4,33.0,-0.01171875,0.0,0.595,-3.125,-2.34375
779.25,93,5.0,12.941176470588236,39,17.0,27.058823529411764,13.4,32.0,-0.01953125,0.00390625,0.595,-3.90625,-3.125
755.0,93,5.0,12.941176470588236,39,19.5,28.235294117647058,13.4,30.0,0.0,0.00390625,0.595,-3.125,-3.125
718.75,93,5.0,12.941176470588236,39,11.0,30.58823529411765,13.3,30.0,0.046875,0.03125,0.595,-3.90625,-0.78125
717.75,93,4.75,12.941176470588236,39,10.5,31.372549019607842,13.4,28.0,-0.01953125,-0.03125,0.59,-2.34375,-1.5625
703.5,93,4.75,12.941176470588236,39,21.5,31.764705882352942,13.3,21.0,-0.03515625,-0.02734375,0.59,-3.125,-3.125
598.0,93,8.5,14.117647058823529,39,-5.5,49.80392156862745,13.4,18.0,-0.15625,-0.21875,0.59,-4.6875,-6.25
704.25,94,6.0,13.72549019607843,39,2.0,41.96078431372549,13.4,17.0,-0.00390625,0.04296875,0.595,-6.25,-3.125
711.5,94,6.0,13.72549019607843,39,8.0,39.6078431372549,13.4,17.0,0.11328125,0.1015625,0.59,-1.5625,-0.78125
741.5,94,7.25,14.901960784313726,39,15.5,41.96078431372549,13.4,17.0,0.08203125,0.0859375,0.59,0.78125,-0.78125
949.5,94,14.5,18.03921568627451,39,10.5,56.07843137254902,13.5,18.0,-0.01953125,0.03515625,0.58,-0.78125,-0.78125
1306.75,94,19.25,19.607843137254903,39,15.0,54.90196078431372,13.5,18.0,0.0703125,0.06640625,0.58,1.5625,4.6875
1547.0,94,29.75,24.705882352941178,39,12.0,64.31372549019608,13.5,21.0,-0.09765625,-0.0625,0.58,0.0,3.90625
1894.5,94,39.0,28.235294117647058,39,16.5,65.09803921568627,13.4,23.0,0.03125,-0.015625,0.58,1.5625,3.125
2025.0,94,40.5,28.627450980392158,39,18.5,64.31372549019608,13.4,26.0,-0.0234375,-0.0390625,0.58,-0.78125,3.125
2100.0,94,41.25,28.627450980392158,40,19.5,64.31372549019608,13.4,28.0,-0.04296875,-0.02734375,0.58,-1.5625,1.5625
2153.25,94,40.25,27.84313725490196,40,19.5,62.35294117647059,13.4,31.0,0.00390625,0.00390625,0.58,-0.78125,0.0
2233.25,94,43.0,27.45098039215686,40,22.5,64.31372549019608,13.4,35.0,-0.1484375,-0.1875,0.58,-6.25,-6.25
2262.5,94,40.25,25.49019607843137,41,24.5,59.21568627450981,13.5,37.0,0.01953125,0.00390625,0.58,-3.90625,-5.46875
2257.0,93,34.25,23.92156862745098,41,25.5,50.588235294117645,13.5,38.0,-0.09765625,-0.01171875,0.58,-7.8125,-6.25
1901.0,93,24.5,19.607843137254903,42,31.5,40.0,13.4,40.0,-0.00390625,0.0390625,0.58,-7.03125,-4.6875
1674.0,93,11.25,15.294117647058824,42,16.5,27.058823529411764,13.4,40.0,0.01171875,-0.046875,0.58,-4.6875,-7.03125
1555.75,93,7.5,14.117647058823529,42,18.5,19.607843137254903,13.4,40.0,0.09375,0.08984375,0.58,-0.78125,-3.125
1589.75,93,7.5,14.117647058823529,42,25.5,17.647058823529413,13.4,40.0,0.03515625,0.05078125,0.58,-0.78125,-0.78125
1559.25,93,7.75,14.117647058823529,42,23.0,18.03921568627451,13.5,38.0,-0.0703125,-0.05078125,0.58,-3.125,-1.5625
1555.75,93,28.5,21.176470588235293,42,16.5,47.450980392156865,13.5,40.0,-0.40625,-0.45703125,0.58,0.0,0.0
2002.5,93,42.5,28.235294117647058,42,16.5,75.68627450980392,13.4,40.0,0.0546875,0.1796875,0.575,2.34375,8.59375
2310.0,93,63.25,38.8235294117647,42,18.0,86.66666666666667,13.3,43.0,-0.07421875,-0.11328125,0.59,-4.6875,6.25
2403.5,93,61.25,35.68627450980392,42,15.0,85.49019607843137,13.4,46.0,-0.00390625,0.0390625,0.58,-3.90625,5.46875
2457.75,93,62.5,36.86274509803921,42,15.0,85.49019607843137,13.5,48.0,0.01953125,-0.03125,0.535,-0.78125,7.03125
2218.5,93,59.5,36.86274509803921,42,12.5,89.41176470588235,13.4,50.0,0.00390625,-0.04296875,0.595,-6.25,4.6875
2222.75,93,60.75,38.8235294117647,42,15.5,89.01960784313725,13.4,52.0,0.0546875,0.05078125,0.595,-5.46875,7.8125
2106.75,93,57.75,37.64705882352941,42,8.0,90.19607843137256,13.4,53.0,-0.09375,0.03125,0.61,-7.8125,4.6875
2165.5,93,57.25,38.03921568627451,42,16.5,89.01960784313725,13.5,56.0,0.0390625,0.0234375,0.605,-5.46875,7.03125
2185.5,93,57.75,38.431372549019606,42,16.5,89.41176470588235,13.4,57.0,-0.03125,-0.02734375,0.61,-5.46875,7.03125
2190.5,93,58.5,38.03921568627451,42,15.5,88.62745098039215,13.3,58.0,-0.01171875,0.015625,0.61,-6.25,7.8125
2186.75,93,59.0,38.431372549019606,42,16.5,89.41176470588235,13.4,61.0,0.0234375,0.046875,0.615,-6.25,6.25
2198.25,92,57.75,38.8235294117647,42,16.5,89.41176470588235,13.5,62.0,0.0546875,-0.04296875,0.62,-5.46875,6.25
2203.75,92,59.25,38.03921568627451,42,16.5,89.01960784313725,13.4,63.0,-0.0546875,-0.046875,0.62,-6.25,5.46875
2201.5,92,57.5,38.03921568627451,42,16.5,88.23529411764706,13.5,65.0,-0.00390625,0.0234375,0.62,-6.25,6.25
2213.5,93,57.25,38.03921568627451,42,17.0,88.62745098039215,13.5,66.0,-0.06640625,-0.05078125,0.625,-6.25,6.25
2214.75,93,59.0,39.6078431372549,42,17.0,89.01960784313725,13.5,68.0,-0.0078125,0.01953125,0.63,-4.6875,7.03125
2268.5,93,63.25,43.13725490196079,41,17.0,92.15686274509804,13.4,70.0,-0.046875,-0.0625,0.635,-5.46875,4.6875
2308.75,93,64.25,43.92156862745098,41,17.0,93.33333333333333,13.4,71.0,-0.0703125,0.03125,0.64,-6.25,3.90625
2321.0,93,62.25,44.31372549019608,40,18.0,93.33333333333333,13.5,73.0,-0.078125,-0.05859375,0.64,-7.8125,4.6875
2322.25,93,63.25,43.92156862745098,40,18.0,92.15686274509804,13.4,75.0,0.03125,0.0390625,0.64,-5.46875,5.46875
2332.75,93,63.0,44.705882352941174,39,18.0,92.94117647058823,13.4,77.0,-0.0546875,-0.00390625,0.645,-6.25,3.90625
2352.25,93,65.75,45.09803921568628,39,18.0,92.15686274509804,13.5,78.0,0.0390625,0.0234375,0.645,-4.6875,5.46875
2356.5,93,64.0,41.568627450980394,39,19.5,89.41176470588235,13.5,80.0,0.0078125,0.00390625,0.645,-4.6875,6.25
2349.0,93,61.0,41.568627450980394,39,13.5,89.80392156862744,13.5,81.0,-0.02734375,-0.01171875,0.655,-6.25,3.90625
1992.75,93,53.25,38.8235294117647,39,11.0,90.19607843137256,13.5,82.0,0.0546875,0.08203125,0.655,-3.125,9.375
1990.25,93,53.25,40.3921568627451,39,12.0,90.19607843137256,13.4,83.0,-0.00390625,0.046875,0.665,-1.5625,10.15625
1981.0,93,55.0,40.3921568627451,39,12.5,88.62745098039215,13.4,85.0,-0.03125,-0.0234375,0.67,-3.125,9.375
1994.5,93,54.25,39.6078431372549,39,12.5,89.80392156862744,13.5,86.0,-0.05859375,-0.15234375,0.68,-3.90625,8.59375
1975.5,93,53.25,39.6078431372549,39,12.0,89.80392156862744,13.4,87.0,-0.00390625,-0.0859375,0.68,-3.90625,7.8125
1964.0,93,52.0,37.64705882352941,38,10.5,88.62745098039215,13.4,88.0,0.03515625,0.01171875,0.68,-1.5625,7.8125
1867.0,93,48.5,38.431372549019606,38,8.0,95.29411764705883,13.5,90.0,0.01953125,-0.08984375,0.69,0.0,6.25
1795.0,93,49.25,39.21568627450981,38,9.5,91.76470588235294,13.4,91.0,-0.0546875,-0.0234375,0.7,0.0,0.0
1678.25,93,15.75,17.254901960784313,38,10.5,34.509803921568626,13.5,91.0,-0.328125,-0.4609375,0.695,0.0,0.0
1679.5,93,9.5,14.901960784313726,38,16.5,21.568627450980394,13.5,90.0,-0.3515625,-0.2734375,0.69,0.0,0.0
1679.5,93,9.0,14.901960784313726,39,5.0,19.215686274509803,13.5,90.0,-0.2265625,-0.203125,0.695,0.0,0.0
1666.75,93,8.5,14.509803921568627,39,-2.5,18.431372549019606,13.5,88.0,1.27734375,1.18359375,0.7,0.0,0.0
1655.75,93,8.25,14.509803921568627,39,-2.5,18.03921568627451,13.4,88.0,2.25390625,2.171875,0.675,0.0,0.0
1648.5,93,8.0,14.509803921568627,39,-2.5,18.03921568627451,13.5,88.0,2.234375,2.53125,0.475,0.0,0.0
1629.5,93,8.0,14.509803921568627,39,-2.5,18.03921568627451,13.5,87.0,2.3125,2.30859375,0.435,0.0,0.0
1618.5,93,8.0,14.509803921568627,39,-2.5,17.647058823529413,13.5,87.0,2.5,2.2421875,0.425,0.0,0.0
1611.75,93,7.75,14.117647058823529,39,-2.5,18.03921568627451,13.5,86.0,2.48046875,2.359375,0.42,0.0,0.0
1597.75,93,8.0,14.117647058823529,39,-3.0,18.03921568627451,13.5,85.0,2.5078125,2.3046875,0.41,0.0,0.0
1584.25,93,7.75,14.117647058823529,39,-3.0,18.03921568627451,13.5,85.0,2.515625,2.26171875,0.405,0.0,0.0
