RPM,COOLANT_TEMP,MAF,THROTTLE_POS,INTAKE_TEMP,TIMING_ADVANCE,ENGINE_LOAD,ELM_VOLTAGE,SPEED,O2_S1_WR_CURRENT,O2_S5_WR_CURRENT,O2_B2S2,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2
1611.25,93,43.5,34.90196078431372,34,9.0,97.25490196078431,13.6,87.0,-0.11328125,-0.125,0.63,-0.78125,3.125
1647.25,93,45.0,35.68627450980392,34,9.0,96.07843137254902,13.6,88.0,-0.12890625,-0.109375,0.63,0.0,4.6875
1646.0,93,45.0,36.470588235294116,34,9.0,96.07843137254902,13.6,90.0,-0.1328125,-0.12890625,0.64,0.0,5.46875
1661.25,93,45.25,36.86274509803921,34,9.0,96.86274509803921,13.6,90.0,-0.15625,-0.15234375,0.645,0.78125,5.46875
1677.75,93,45.5,37.254901960784316,34,9.0,98.03921568627452,13.6,90.0,-0.17578125,-0.21484375,0.645,0.0,3.90625
1690.0,93,46.75,37.64705882352941,34,9.0,96.07843137254902,13.6,91.0,-0.08984375,-0.03125,0.65,0.78125,5.46875
1691.25,94,46.5,38.431372549019606,34,9.5,96.47058823529412,13.7,91.0,-0.14453125,-0.1328125,0.655,1.5625,7.03125
1700.25,94,47.5,38.8235294117647,33,9.5,96.86274509803921,13.6,92.0,-0.1015625,-0.1171875,0.655,1.5625,7.03125
1713.25,94,48.0,39.6078431372549,33,9.0,98.43137254901961,13.7,92.0,-0.12890625,-0.11328125,0.655,0.78125,6.25
1723.5,94,48.0,39.6078431372549,33,9.5,95.29411764705883,13.6,92.0,-0.09765625,-0.109375,0.655,2.34375,7.8125
1729.5,94,48.25,40.3921568627451,33,10.5,96.47058823529412,13.6,93.0,-0.1875,-0.11328125,0.655,1.5625,7.8125
1735.0,94,48.75,40.78431372549019,33,9.5,96.47058823529412,13.6,93.0,-0.1484375,-0.1171875,0.66,1.5625,7.8125
1741.75,94,48.5,41.1764705882353,33,9.5,96.86274509803921,13.6,93.0,-0.10546875,-0.109375,0.66,1.5625,7.8125
1748.5,94,49.75,41.1764705882353,33,9.5,97.25490196078431,13.6,95.0,-0.1796875,-0.15234375,0.66,0.0,7.03125
1760.75,94,49.75,41.1764705882353,33,10.5,94.90196078431373,13.6,95.0,-0.06640625,-0.015625,0.66,1.5625,8.59375
1765.5,94,49.0,41.1764705882353,33,10.5,95.68627450980392,13.6,95.0,-0.125,-0.171875,0.67,0.78125,7.03125
1774.25,94,49.25,41.1764705882353,33,10.5,95.29411764705883,13.7,96.0,-0.1484375,-0.17578125,0.67,0.0,6.25
1776.0,94,49.0,41.568627450980394,33,10.5,95.29411764705883,13.6,96.0,-0.09765625,-0.09765625,0.67,1.5625,7.03125
1781.5,94,50.25,41.568627450980394,33,10.5,95.68627450980392,13.6,96.0,-0.14453125,-0.1640625,0.675,0.0,6.25
1782.75,95,49.75,41.1764705882353,33,10.5,95.29411764705883,13.6,96.0,-0.140625,-0.0859375,0.675,0.0,6.25
1790.0,95,50.75,41.568627450980394,33,10.5,96.07843137254902,13.7,96.0,-0.10546875,-0.1328125,0.675,-0.78125,7.03125
1789.5,95,49.75,41.568627450980394,33,10.5,95.29411764705883,13.7,97.0,-0.15234375,-0.17578125,0.68,-0.78125,7.8125
1793.75,95,50.75,41.568627450980394,33,10.5,94.50980392156863,13.7,96.0,-0.14453125,-0.12109375,0.685,-1.5625,7.03125
1793.75,95,51.5,41.568627450980394,33,11.0,93.72549019607843,13.7,97.0,-0.18359375,-0.0703125,0.685,-0.78125,6.25
1795.0,95,50.25,41.568627450980394,33,12.0,92.94117647058823,13.7,97.0,-0.15625,-0.140625,0.69,-0.78125,6.25
1807.25,95,50.75,41.568627450980394,33,11.0,94.11764705882354,13.6,97.0,-0.1640625,-0.0859375,0.695,-1.5625,6.25
1812.0,95,49.75,41.568627450980394,33,11.0,94.11764705882354,13.6,97.0,-0.1484375,-0.10546875,0.695,-2.34375,4.6875
1825.5,95,51.5,41.568627450980394,33,11.0,93.72549019607843,13.7,98.0,-0.10546875,-0.12109375,0.7,-2.34375,5.46875
1838.25,95,50.5,41.96078431372549,33,11.0,93.72549019607843,13.7,98.0,-0.203125,-0.13671875,0.7,-2.34375,6.25
1847.5,95,51.25,40.3921568627451,33,12.0,91.76470588235294,13.6,100.0,-0.234375,-0.234375,0.705,-3.90625,5.46875
1857.75,95,45.0,32.15686274509804,33,14.0,78.82352941176471,13.7,100.0,-0.0078125,-0.05078125,0.695,-3.90625,2.34375
1870.0,95,44.75,31.372549019607842,33,15.5,78.43137254901961,13.7,101.0,-0.03515625,-0.04296875,0.69,-3.90625,0.0
1882.75,95,43.75,30.980392156862745,33,16.5,76.47058823529412,13.6,101.0,-0.01953125,-0.078125,0.69,-7.03125,-1.5625
1895.0,95,43.0,30.980392156862745,33,17.0,76.47058823529412,13.6,102.0,-0.03515625,-0.01171875,0.685,-6.25,0.78125
1899.25,96,42.0,30.19607843137255,33,18.0,73.72549019607843,13.6,102.0,-0.046875,0.0234375,0.685,-4.6875,0.0
1906.5,95,36.5,26.274509803921568,33,22.5,60.3921568627451,13.7,103.0,-0.09765625,-0.23828125,0.695,-8.59375,-10.9375
1918.25,96,15.75,17.254901960784313,33,21.5,26.666666666666668,13.7,102.0,-0.11328125,-0.15625,0.695,-12.5,-14.84375
1911.0,96,10.0,15.294117647058824,34,14.0,17.647058823529413,13.7,102.0,0.03515625,0.0703125,0.7,-12.5,-10.9375
