date, COOLANT_TEMP, MAF, THROTTLE_POS, INTAKE_TEMP, TIMING_ADVANCE, ENGINE_LOAD, ELM_VOLTAGE, SPEED, O2_S1_WR_CURRENT, O2_S5_WR_CURRENT, O2_B1S2, O2_B2S2, SHORT_FUEL_TRIM_1, LONG_FUEL_TRIM_1, SHORT_FUEL_TRIM_2, LONG_FUEL_TRIM_2, 
2021-08-23_16:15:13.947283, 97 degC, 19.5 gps, 19.607843137254903 percent, 33 degC, 21.0 degree, 55.68627450980392 percent, 13.7 volt, 72.0 kph, -0.01953125 milliampere, 0.0078125 milliampere, 0.445 volt, 0.635 volt, 1.5625 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:15:14.447311, 97 degC, 21.25 gps, 20.784313725490197 percent, 33 degC, 20.0 degree, 58.431372549019606 percent, 13.7 volt, 73.0 kph, -0.078125 milliampere, 0.03125 milliampere, 0.445 volt, 0.63 volt, 0.78125 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:15:14.947396, 97 degC, 21.25 gps, 20.784313725490197 percent, 33 degC, 22.5 degree, 59.21568627450981 percent, 13.7 volt, 73.0 kph, -0.078125 milliampere, 0.03125 milliampere, 0.445 volt, 0.63 volt, 0.78125 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:15:15.447404, 97 degC, 21.25 gps, 20.784313725490197 percent, 33 degC, 22.5 degree, 59.21568627450981 percent, 13.7 volt, 73.0 kph, -0.08203125 milliampere, 0.03125 milliampere, 0.445 volt, 0.63 volt, -0.78125 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:15:15.947377, 97 degC, 21.0 gps, 20.784313725490197 percent, 33 degC, 24.5 degree, 58.03921568627451 percent, 13.6 volt, 75.0 kph, -0.015625 milliampere, -0.0390625 milliampere, 0.445 volt, 0.63 volt, -0.78125 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:15:16.447402, 97 degC, 21.0 gps, 20.784313725490197 percent, 33 degC, 24.5 degree, 58.03921568627451 percent, 13.6 volt, 75.0 kph, -0.015625 milliampere, -0.0390625 milliampere, 0.445 volt, 0.63 volt, 0.78125 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:15:16.947700, 97 degC, 21.5 gps, 20.784313725490197 percent, 33 degC, 24.0 degree, 58.8235294117647 percent, 13.6 volt, 75.0 kph, -0.0078125 milliampere, -0.0234375 milliampere, 0.445 volt, 0.63 volt, 0.78125 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:15:17.448029, 97 degC, 21.75 gps, 20.784313725490197 percent, 33 degC, 24.5 degree, 58.8235294117647 percent, 13.6 volt, 75.0 kph, -0.0078125 milliampere, -0.0234375 milliampere, 0.445 volt, 0.63 volt, 0.78125 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:15:17.948000, 97 degC, 21.75 gps, 20.784313725490197 percent, 33 degC, 24.5 degree, 58.03921568627451 percent, 13.7 volt, 76.0 kph, -0.01171875 milliampere, -0.046875 milliampere, 0.445 volt, 0.63 volt, 0.0 percent, 3.125 percent, -0.78125 percent, 0.0 percent, 
2021-08-23_16:15:18.448022, 97 degC, 21.25 gps, 20.392156862745097 percent, 33 degC, 25.5 degree, 56.07843137254902 percent, 13.6 volt, 76.0 kph, -0.01953125 milliampere, -0.07421875 milliampere, 0.445 volt, 0.63 volt, 0.0 percent, 3.125 percent, -0.78125 percent, 0.0 percent, 
2021-08-23_16:15:18.947956, 97 degC, 21.25 gps, 20.392156862745097 percent, 33 degC, 25.5 degree, 56.07843137254902 percent, 13.6 volt, 76.0 kph, -0.01953125 milliampere, -0.07421875 milliampere, 0.445 volt, 0.63 volt, -3.125 percent, 3.125 percent, -2.34375 percent, 0.0 percent, 
2021-08-23_16:15:19.447962, 97 degC, 26.75 gps, 21.96078431372549 percent, 33 degC, 24.0 degree, 54.11764705882353 percent, 13.7 volt, 77.0 kph, 0.05078125 milliampere, 0.078125 milliampere, 0.445 volt, 0.63 volt, -3.90625 percent, 3.125 percent, -2.34375 percent, 0.0 percent, 
2021-08-23_16:15:19.948070, 97 degC, 22.75 gps, 21.96078431372549 percent, 33 degC, 24.0 degree, 54.11764705882353 percent, 13.7 volt, 77.0 kph, 0.05078125 milliampere, 0.078125 milliampere, 0.445 volt, 0.63 volt, -3.90625 percent, 3.125 percent, -3.90625 percent, 0.0 percent, 
2021-08-23_16:15:20.448048, 97 degC, 22.75 gps, 21.568627450980394 percent, 33 degC, 21.5 degree, 60.78431372549019 percent, 13.7 volt, 77.0 kph, -0.015625 milliampere, -0.05078125 milliampere, 0.445 volt, 0.63 volt, -0.78125 percent, 3.125 percent, -4.6875 percent, 0.0 percent, 
2021-08-23_16:15:20.948054, 97 degC, 22.5 gps, 21.176470588235293 percent, 33 degC, 25.5 degree, 60.78431372549019 percent, 13.7 volt, 77.0 kph, -0.015625 milliampere, -0.05078125 milliampere, 0.445 volt, 0.63 volt, -0.78125 percent, 3.125 percent, -4.6875 percent, 0.0 percent, 
2021-08-23_16:15:21.448074, 97 degC, 22.5 gps, 21.176470588235293 percent, 33 degC, 25.5 degree, 57.254901960784316 percent, 13.6 volt, 77.0 kph, 0.015625 milliampere, 0.0234375 milliampere, 0.445 volt, 0.63 volt, 0.0 percent, 3.125 percent, -0.78125 percent, 0.0 percent, 
2021-08-23_16:15:21.948067, 97 degC, 27.25 gps, 22.352941176470587 percent, 33 degC, 25.5 degree, 48.627450980392155 percent, 13.7 volt, 77.0 kph, 0.015625 milliampere, 0.0234375 milliampere, 0.445 volt, 0.63 volt, 0.0 percent, 3.125 percent, -0.78125 percent, 0.0 percent, 
2021-08-23_16:15:22.448297, 97 degC, 27.25 gps, 22.352941176470587 percent, 33 degC, 25.5 degree, 48.627450980392155 percent, 13.7 volt, 78.0 kph, 0.0546875 milliampere, 0.08203125 milliampere, 0.445 volt, 0.62 volt, 0.0 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:15:22.948330, 97 degC, 21.5 gps, 20.784313725490197 percent, 33 degC, 24.5 degree, 55.68627450980392 percent, 13.6 volt, 78.0 kph, -0.03515625 milliampere, -0.046875 milliampere, 0.445 volt, 0.625 volt, 0.0 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:15:23.448250, 97 degC, 21.5 gps, 20.784313725490197 percent, 33 degC, 24.5 degree, 55.68627450980392 percent, 13.6 volt, 78.0 kph, -0.03515625 milliampere, -0.046875 milliampere, 0.445 volt, 0.625 volt, -0.78125 percent, 3.125 percent, -2.34375 percent, 0.0 percent, 
2021-08-23_16:15:23.948238, 97 degC, 21.0 gps, 20.392156862745097 percent, 33 degC, 27.0 degree, 53.72549019607843 percent, 13.6 volt, 80.0 kph, 0.03515625 milliampere, -0.05078125 milliampere, 0.445 volt, 0.625 volt, 0.0 percent, 3.125 percent, -2.34375 percent, 0.0 percent, 
2021-08-23_16:15:24.448206, 97 degC, 21.0 gps, 20.392156862745097 percent, 33 degC, 27.0 degree, 53.72549019607843 percent, 13.6 volt, 80.0 kph, 0.03515625 milliampere, -0.05078125 milliampere, 0.445 volt, 0.625 volt, 0.0 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:15:24.948629, 97 degC, 21.5 gps, 20.784313725490197 percent, 33 degC, 26.0 degree, 54.90196078431372 percent, 13.7 volt, 80.0 kph, 0.0390625 milliampere, -0.02734375 milliampere, 0.445 volt, 0.625 volt, 0.0 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:15:25.448744, 97 degC, 22.25 gps, 21.176470588235293 percent, 33 degC, 26.0 degree, 54.90196078431372 percent, 13.7 volt, 80.0 kph, 0.0390625 milliampere, -0.02734375 milliampere, 0.445 volt, 0.625 volt, 0.0 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:15:25.948712, 97 degC, 22.25 gps, 21.176470588235293 percent, 33 degC, 26.0 degree, 56.07843137254902 percent, 13.6 volt, 80.0 kph, -0.04296875 milliampere, 0.01953125 milliampere, 0.445 volt, 0.625 volt, 0.0 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:15:26.448709, 97 degC, 23.75 gps, 21.568627450980394 percent, 33 degC, 22.5 degree, 55.68627450980392 percent, 13.7 volt, 80.0 kph, 0.0625 milliampere, 0.01953125 milliampere, 0.445 volt, 0.625 volt, 0.0 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:15:26.948740, 97 degC, 23.75 gps, 21.568627450980394 percent, 33 degC, 22.5 degree, 55.68627450980392 percent, 13.7 volt, 80.0 kph, 0.0625 milliampere, 0.03515625 milliampere, 0.445 volt, 0.625 volt, 1.5625 percent, 3.125 percent, -0.78125 percent, 0.0 percent, 
2021-08-23_16:15:27.449291, 96 degC, 26.5 gps, 23.92156862745098 percent, 33 degC, 17.0 degree, 65.88235294117646 percent, 13.6 volt, 81.0 kph, 0.015625 milliampere, -0.0390625 milliampere, 0.445 volt, 0.625 volt, 2.34375 percent, 3.125 percent, -0.78125 percent, 0.0 percent, 
2021-08-23_16:15:27.949303, 96 degC, 49.25 gps, 33.72549019607843 percent, 33 degC, 17.0 degree, 65.88235294117646 percent, 13.6 volt, 81.0 kph, 0.015625 milliampere, -0.0390625 milliampere, 0.445 volt, 0.625 volt, 2.34375 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:15:28.449323, 96 degC, 49.25 gps, 33.72549019607843 percent, 33 degC, 12.5 degree, 83.52941176470588 percent, 13.7 volt, 81.0 kph, -0.11328125 milliampere, -0.0625 milliampere, 0.445 volt, 0.605 volt, -3.125 percent, 3.125 percent, 5.46875 percent, 0.0 percent, 
2021-08-23_16:15:28.949302, 96 degC, 48.25 gps, 32.94117647058823 percent, 33 degC, 15.0 degree, 79.6078431372549 percent, 13.6 volt, 82.0 kph, -0.11328125 milliampere, -0.0625 milliampere, 0.445 volt, 0.605 volt, -3.125 percent, 3.125 percent, 5.46875 percent, 0.0 percent, 
2021-08-23_16:15:29.449277, 96 degC, 48.25 gps, 32.94117647058823 percent, 33 degC, 15.0 degree, 79.6078431372549 percent, 13.6 volt, 82.0 kph, -0.0078125 milliampere, 0.0234375 milliampere, 0.445 volt, 0.565 volt, -1.5625 percent, 3.125 percent, 7.8125 percent, 0.0 percent, 
2021-08-23_16:15:29.949267, 96 degC, 47.5 gps, 32.94117647058823 percent, 33 degC, 15.0 degree, 80.0 percent, 13.7 volt, 83.0 kph, 0.01953125 milliampere, 0.00390625 milliampere, 0.445 volt, 0.565 volt, -1.5625 percent, 3.125 percent, 7.8125 percent, 0.0 percent, 
2021-08-23_16:15:30.449222, 96 degC, 47.5 gps, 32.94117647058823 percent, 33 degC, 15.0 degree, 80.0 percent, 13.7 volt, 83.0 kph, 0.01953125 milliampere, 0.00390625 milliampere, 0.445 volt, 0.6 volt, -1.5625 percent, 3.125 percent, 6.25 percent, 0.0 percent, 
2021-08-23_16:15:30.949315, 96 degC, 48.25 gps, 33.333333333333336 percent, 33 degC, 13.5 degree, 82.3529411764706 percent, 13.6 volt, 85.0 kph, 0.05859375 milliampere, -0.01171875 milliampere, 0.445 volt, 0.615 volt, -1.5625 percent, 3.125 percent, 5.46875 percent, 0.0 percent, 
2021-08-23_16:15:31.449212, 96 degC, 48.75 gps, 35.294117647058826 percent, 33 degC, 12.0 degree, 82.3529411764706 percent, 13.6 volt, 85.0 kph, 0.05859375 milliampere, -0.01171875 milliampere, 0.445 volt, 0.615 volt, -1.5625 percent, 3.125 percent, 5.46875 percent, 0.0 percent, 
2021-08-23_16:15:31.949167, 96 degC, 48.75 gps, 35.294117647058826 percent, 33 degC, 12.0 degree, 85.09803921568627 percent, 13.6 volt, 86.0 kph, 0.046875 milliampere, 0.0546875 milliampere, 0.445 volt, 0.625 volt, 0.78125 percent, 3.125 percent, 8.59375 percent, 0.0 percent, 
2021-08-23_16:15:32.449097, 96 degC, 48.5 gps, 35.294117647058826 percent, 33 degC, 11.0 degree, 85.88235294117646 percent, 13.6 volt, 86.0 kph, 0.0 milliampere, 0.0546875 milliampere, 0.445 volt, 0.625 volt, 0.78125 percent, 3.125 percent, 8.59375 percent, 0.0 percent, 
2021-08-23_16:15:32.948012, 96 degC, 48.5 gps, 35.294117647058826 percent, 33 degC, 11.0 degree, 85.88235294117646 percent, 13.6 volt, 86.0 kph, 0.0 milliampere, -0.01171875 milliampere, 0.445 volt, 0.65 volt, -0.78125 percent, 3.125 percent, 10.15625 percent, 0.0 percent, 
2021-08-23_16:15:33.448062, 96 degC, 46.25 gps, 35.68627450980392 percent, 33 degC, 9.5 degree, 89.80392156862744 percent, 13.6 volt, 87.0 kph, -0.02734375 milliampere, -0.046875 milliampere, 0.445 volt, 0.66 volt, -0.78125 percent, 3.125 percent, 10.15625 percent, 0.0 percent, 
2021-08-23_16:15:33.948099, 96 degC, 46.0 gps, 35.68627450980392 percent, 33 degC, 9.5 degree, 89.80392156862744 percent, 13.6 volt, 87.0 kph, -0.02734375 milliampere, -0.046875 milliampere, 0.445 volt, 0.66 volt, -0.78125 percent, 3.125 percent, 8.59375 percent, 0.0 percent, 
2021-08-23_16:15:34.448210, 96 degC, 46.0 gps, 35.68627450980392 percent, 33 degC, 10.5 degree, 91.37254901960785 percent, 13.6 volt, 88.0 kph, 0.00390625 milliampere, -0.0546875 milliampere, 0.445 volt, 0.67 volt, 0.0 percent, 3.125 percent, 5.46875 percent, 0.0 percent, 
2021-08-23_16:15:34.948369, 96 degC, 48.75 gps, 39.21568627450981 percent, 33 degC, 14.0 degree, 89.80392156862744 percent, 13.6 volt, 88.0 kph, -0.16015625 milliampere, 0.09765625 milliampere, 0.445 volt, 0.67 volt, 0.0 percent, 3.125 percent, 5.46875 percent, 0.0 percent, 
2021-08-23_16:15:35.448338, 96 degC, 48.75 gps, 39.21568627450981 percent, 33 degC, 14.0 degree, 89.80392156862744 percent, 13.6 volt, 88.0 kph, -0.16015625 milliampere, 0.09765625 milliampere, 0.445 volt, 0.665 volt, -1.5625 percent, 3.125 percent, 7.8125 percent, 0.0 percent, 
2021-08-23_16:15:35.948342, 96 degC, 67.0 gps, 45.490196078431374 percent, 33 degC, 14.0 degree, 91.76470588235294 percent, 13.6 volt, 90.0 kph, 0.04296875 milliampere, -0.15234375 milliampere, 0.445 volt, 0.665 volt, 0.0 percent, 3.125 percent, 7.03125 percent, 0.0 percent, 
2021-08-23_16:15:36.448315, 96 degC, 68.75 gps, 45.88235294117647 percent, 33 degC, 13.5 degree, 92.15686274509804 percent, 13.6 volt, 90.0 kph, 0.04296875 milliampere, -0.15234375 milliampere, 0.445 volt, 0.665 volt, 0.0 percent, 3.125 percent, 7.03125 percent, 0.0 percent, 
2021-08-23_16:15:36.948295, 96 degC, 68.75 gps, 45.88235294117647 percent, 33 degC, 13.5 degree, 92.15686274509804 percent, 13.6 volt, 91.0 kph, -0.1015625 milliampere, -0.0390625 milliampere, 0.445 volt, 0.665 volt, -3.125 percent, 3.125 percent, 7.8125 percent, 0.0 percent, 
2021-08-23_16:15:37.448352, 96 degC, 66.5 gps, 45.88235294117647 percent, 33 degC, 13.5 degree, 91.37254901960785 percent, 13.6 volt, 92.0 kph, 0.03125 milliampere, -0.04296875 milliampere, 0.445 volt, 0.665 volt, -3.125 percent, 3.125 percent, 7.8125 percent, 0.0 percent, 
2021-08-23_16:15:37.948403, 96 degC, 66.5 gps, 45.88235294117647 percent, 33 degC, 13.5 degree, 91.37254901960785 percent, 13.6 volt, 92.0 kph, 0.03125 milliampere, -0.04296875 milliampere, 0.445 volt, 0.665 volt, -0.78125 percent, 3.125 percent, 7.8125 percent, 0.0 percent, 
2021-08-23_16:15:38.448482, 96 degC, 66.75 gps, 45.88235294117647 percent, 33 degC, 15.0 degree, 90.98039215686275 percent, 13.7 volt, 93.0 kph, 0.01171875 milliampere, -0.046875 milliampere, 0.445 volt, 0.67 volt, -0.78125 percent, 3.125 percent, 7.8125 percent, 0.0 percent, 
2021-08-23_16:15:38.948413, 96 degC, 67.25 gps, 45.88235294117647 percent, 33 degC, 15.5 degree, 90.98039215686275 percent, 13.7 volt, 93.0 kph, 0.01171875 milliampere, -0.046875 milliampere, 0.445 volt, 0.67 volt, -0.78125 percent, 3.125 percent, 6.25 percent, 0.0 percent, 
2021-08-23_16:15:39.448443, 96 degC, 67.25 gps, 45.88235294117647 percent, 33 degC, 15.5 degree, 90.58823529411765 percent, 13.6 volt, 96.0 kph, 0.03515625 milliampere, -0.03515625 milliampere, 0.445 volt, 0.67 volt, -0.78125 percent, 3.125 percent, 6.25 percent, 0.0 percent, 
2021-08-23_16:15:39.948437, 96 degC, 66.5 gps, 45.88235294117647 percent, 33 degC, 15.5 degree, 90.58823529411765 percent, 13.6 volt, 97.0 kph, 0.03515625 milliampere, -0.03515625 milliampere, 0.445 volt, 0.67 volt, -0.78125 percent, 3.125 percent, 6.25 percent, 0.0 percent, 
2021-08-23_16:15:40.448426, 96 degC, 66.5 gps, 45.88235294117647 percent, 33 degC, 15.5 degree, 90.58823529411765 percent, 13.6 volt, 97.0 kph, -0.02734375 milliampere, -0.06640625 milliampere, 0.445 volt, 0.67 volt, -2.34375 percent, 3.125 percent, 6.25 percent, 0.0 percent, 
2021-08-23_16:15:40.948521, 96 degC, 14.75 gps, 16.862745098039216 percent, 33 degC, 10.5 degree, 23.137254901960784 percent, 13.7 volt, 97.0 kph, -0.55078125 milliampere, -0.4375 milliampere, 0.445 volt, 0.685 volt, -2.34375 percent, 3.125 percent, 6.25 percent, 0.0 percent, 
2021-08-23_16:15:41.448428, 96 degC, 14.75 gps, 16.862745098039216 percent, 33 degC, 10.5 degree, 23.137254901960784 percent, 13.7 volt, 97.0 kph, -0.55078125 milliampere, -0.4375 milliampere, 0.445 volt, 0.685 volt, -23.4375 percent, 3.125 percent, -20.3125 percent, 0.0 percent, 
2021-08-23_16:15:41.948395, 96 degC, 9.25 gps, 14.901960784313726 percent, 33 degC, -2.5 degree, 19.215686274509803 percent, 13.7 volt, 95.0 kph, 0.61328125 milliampere, 0.72265625 milliampere, 0.445 volt, 0.68 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:15:42.448407, 96 degC, 58.25 gps, 37.64705882352941 percent, 33 degC, 15.0 degree, 19.215686274509803 percent, 13.7 volt, 95.0 kph, 0.61328125 milliampere, 0.72265625 milliampere, 0.445 volt, 0.68 volt, 0.0 percent, 3.125 percent, 0.0 percent, 0.0 percent, 
2021-08-23_16:15:42.948896, 96 degC, 58.25 gps, 37.64705882352941 percent, 33 degC, 15.0 degree, 84.70588235294117 percent, 13.6 volt, 92.0 kph, -0.5625 milliampere, -0.42578125 milliampere, 0.445 volt, 0.7 volt, 0.0 percent, 3.125 percent, 2.34375 percent, 0.0 percent, 
2021-08-23_16:15:43.448822, 96 degC, 99.0 gps, 42.35294117647059 percent, 33 degC, 22.5 degree, 92.54901960784314 percent, 13.6 volt, 95.0 kph, -0.03125 milliampere, -0.42578125 milliampere, 0.445 volt, 0.7 volt, 0.0 percent, 3.125 percent, 2.34375 percent, 0.0 percent, 
2021-08-23_16:15:43.948766, 96 degC, 99.0 gps, 42.35294117647059 percent, 33 degC, 22.5 degree, 92.54901960784314 percent, 13.6 volt, 95.0 kph, -0.03125 milliampere, -0.046875 milliampere, 0.445 volt, 0.675 volt, 0.78125 percent, 3.125 percent, 8.59375 percent, 0.0 percent, 
2021-08-23_16:15:44.448862, 96 degC, 105.25 gps, 44.31372549019608 percent, 32 degC, 22.5 degree, 95.68627450980392 percent, 13.6 volt, 98.0 kph, -0.15625 milliampere, -0.1875 milliampere, 0.445 volt, 0.695 volt, 0.0 percent, 3.125 percent, 8.59375 percent, 0.0 percent, 
2021-08-23_16:15:44.948804, 96 degC, 106.0 gps, 44.31372549019608 percent, 32 degC, 22.5 degree, 95.68627450980392 percent, 13.6 volt, 98.0 kph, -0.15625 milliampere, -0.1875 milliampere, 0.445 volt, 0.695 volt, 0.0 percent, 3.125 percent, 5.46875 percent, 0.0 percent, 
2021-08-23_16:15:45.448865, 96 degC, 106.0 gps, 45.09803921568628 percent, 32 degC, 21.5 degree, 94.90196078431373 percent, 13.6 volt, 101.0 kph, -0.515625 milliampere, -0.5625 milliampere, 0.445 volt, 0.78 volt, 0.0 percent, 3.125 percent, 4.6875 percent, 0.0 percent, 
2021-08-23_16:15:45.949033, 96 degC, 85.25 gps, 33.72549019607843 percent, 32 degC, 24.5 degree, 74.11764705882354 percent, 13.6 volt, 101.0 kph, -0.515625 milliampere, -0.5625 milliampere, 0.445 volt, 0.78 volt, 0.0 percent, 3.125 percent, 4.6875 percent, 0.0 percent, 
2021-08-23_16:15:46.449105, 96 degC, 85.25 gps, 33.72549019607843 percent, 32 degC, 24.5 degree, 74.11764705882354 percent, 13.6 volt, 103.0 kph, -0.2734375 milliampere, -0.2890625 milliampere, 0.445 volt, 0.775 volt, -2.34375 percent, 3.125 percent, 2.34375 percent, 0.0 percent, 
2021-08-23_16:15:46.949027, 96 degC, 67.5 gps, 36.07843137254902 percent, 32 degC, 15.5 degree, 81.96078431372548 percent, 13.6 volt, 103.0 kph, -0.1015625 milliampere, -0.15234375 milliampere, 0.445 volt, 0.775 volt, -2.34375 percent, 3.125 percent, 2.34375 percent, 0.0 percent, 
2021-08-23_16:15:47.449061, 96 degC, 67.5 gps, 36.07843137254902 percent, 32 degC, 15.5 degree, 81.96078431372548 percent, 13.6 volt, 103.0 kph, -0.1015625 milliampere, -0.15234375 milliampere, 0.445 volt, 0.77 volt, -2.34375 percent, 3.125 percent, 3.125 percent, 0.0 percent, 
2021-08-23_16:15:47.949146, 96 degC, 64.75 gps, 34.90196078431372 percent, 32 degC, 17.0 degree, 80.3921568627451 percent, 13.7 volt, 105.0 kph, -0.125 milliampere, -0.14453125 milliampere, 0.445 volt, 0.77 volt, -0.78125 percent, 3.125 percent, 3.125 percent, 0.0 percent, 
2021-08-23_16:15:48.449077, 96 degC, 64.75 gps, 34.90196078431372 percent, 32 degC, 17.0 degree, 80.3921568627451 percent, 13.7 volt, 105.0 kph, -0.125 milliampere, -0.14453125 milliampere, 0.445 volt, 0.77 volt, -0.78125 percent, 3.125 percent, 3.125 percent, 0.0 percent, 
2021-08-23_16:15:48.949053, 96 degC, 64.75 gps, 34.90196078431372 percent, 32 degC, 18.0 degree, 80.0 percent, 13.6 volt, 106.0 kph, -0.09375 milliampere, -0.1015625 milliampere, 0.445 volt, 0.77 volt, -0.78125 percent, 3.125 percent, 3.125 percent, 0.0 percent, 
2021-08-23_16:15:49.449068, 96 degC, 66.25 gps, 34.509803921568626 percent, 32 degC, 17.0 degree, 79.6078431372549 percent, 13.6 volt, 106.0 kph, -0.09375 milliampere, -0.1015625 milliampere, 0.445 volt, 0.77 volt, -0.78125 percent, 3.125 percent, 3.125 percent, 0.0 percent, 
2021-08-23_16:15:49.949207, 96 degC, 66.25 gps, 34.509803921568626 percent, 32 degC, 17.0 degree, 79.6078431372549 percent, 13.6 volt, 107.0 kph, -0.08984375 milliampere, -0.078125 milliampere, 0.445 volt, 0.765 volt, -1.5625 percent, 3.125 percent, 3.125 percent, 0.0 percent, 
2021-08-23_16:15:50.449188, 96 degC, 67.0 gps, 34.509803921568626 percent, 32 degC, 17.0 degree, 80.0 percent, 13.6 volt, 107.0 kph, -0.11328125 milliampere, -0.09765625 milliampere, 0.445 volt, 0.77 volt, -1.5625 percent, 3.125 percent, 3.125 percent, 0.0 percent, 
2021-08-23_16:15:50.949130, 96 degC, 64.5 gps, 33.333333333333336 percent, 32 degC, 17.0 degree, 80.0 percent, 13.6 volt, 107.0 kph, -0.11328125 milliampere, -0.09765625 milliampere, 0.445 volt, 0.77 volt, -0.78125 percent, 3.125 percent, 2.34375 percent, 0.0 percent, 
2021-08-23_16:15:51.449451, 96 degC, 64.5 gps, 33.333333333333336 percent, 32 degC, 19.5 degree, 78.43137254901961 percent, 13.6 volt, 108.0 kph, -0.1328125 milliampere, -0.140625 milliampere, 0.445 volt, 0.78 volt, -2.34375 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:15:51.949518, 96 degC, 54.5 gps, 30.19607843137255 percent, 32 degC, 13.5 degree, 72.54901960784314 percent, 13.6 volt, 108.0 kph, -0.08984375 milliampere, -0.140625 milliampere, 0.445 volt, 0.78 volt, -2.34375 percent, 3.125 percent, 0.78125 percent, 0.0 percent, 
2021-08-23_16:15:52.449546, 96 degC, 54.5 gps, 30.19607843137255 percent, 32 degC, 13.5 degree, 72.54901960784314 percent, 13.6 volt, 108.0 kph, -0.08984375 milliampere, -0.10546875 milliampere, 0.445 volt, 0.78 volt, -5.46875 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:15:52.949524, 96 degC, 39.75 gps, 25.88235294117647 percent, 32 degC, 21.0 degree, 60.0 percent, 13.7 volt, 108.0 kph, 0.00390625 milliampere, -0.08984375 milliampere, 0.445 volt, 0.78 volt, -5.46875 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:15:53.449494, 96 degC, 39.75 gps, 25.88235294117647 percent, 32 degC, 21.0 degree, 60.0 percent, 13.7 volt, 108.0 kph, 0.00390625 milliampere, -0.08984375 milliampere, 0.445 volt, 0.78 volt, -8.59375 percent, 3.125 percent, -7.8125 percent, 0.0 percent, 
2021-08-23_16:15:53.949513, 96 degC, 28.75 gps, 21.96078431372549 percent, 32 degC, 27.5 degree, 47.450980392156865 percent, 13.7 volt, 107.0 kph, -0.02734375 milliampere, -0.0546875 milliampere, 0.445 volt, 0.78 volt, -5.46875 percent, 3.125 percent, -7.8125 percent, 0.0 percent, 
2021-08-23_16:15:54.449469, 96 degC, 26.75 gps, 21.568627450980394 percent, 33 degC, 28.5 degree, 47.450980392156865 percent, 13.7 volt, 107.0 kph, -0.02734375 milliampere, -0.0546875 milliampere, 0.445 volt, 0.78 volt, -5.46875 percent, 3.125 percent, -7.8125 percent, 0.0 percent, 
2021-08-23_16:15:54.949437, 96 degC, 26.75 gps, 21.568627450980394 percent, 33 degC, 28.5 degree, 44.705882352941174 percent, 13.7 volt, 107.0 kph, 0.0625 milliampere, 0.00390625 milliampere, 0.445 volt, 0.78 volt, 0.0 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:15:55.449460, 96 degC, 27.5 gps, 21.96078431372549 percent, 33 degC, 27.5 degree, 46.27450980392157 percent, 13.6 volt, 106.0 kph, -0.02734375 milliampere, -0.0078125 milliampere, 0.445 volt, 0.78 volt, 0.0 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:15:55.949433, 96 degC, 27.5 gps, 21.96078431372549 percent, 33 degC, 27.5 degree, 46.27450980392157 percent, 13.6 volt, 106.0 kph, -0.02734375 milliampere, -0.0078125 milliampere, 0.445 volt, 0.78 volt, 0.0 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:15:56.449463, 96 degC, 11.25 gps, 14.901960784313726 percent, 33 degC, 9.0 degree, 20.784313725490197 percent, 13.7 volt, 105.0 kph, -0.11328125 milliampere, -0.0390625 milliampere, 0.445 volt, 0.78 volt, 0.0 percent, 3.125 percent, -1.5625 percent, 0.0 percent, 
2021-08-23_16:15:56.950001, 96 degC, 10.0 gps, 14.901960784313726 percent, 33 degC, 9.0 degree, 20.784313725490197 percent, 13.7 volt, 105.0 kph, -0.11328125 milliampere, -0.0390625 milliampere, 0.445 volt, 0.78 volt, -3.125 percent, 3.125 percent, -3.90625 percent, 0.0 percent, 
