date, COOLANT_TEMP, MAF, THROTTLE_POS, INTAKE_TEMP, TIMING_ADVANCE, ENGINE_LOAD, ELM_VOLTAGE, SPEED, O2_S1_WR_CURRENT, O2_S5_WR_CURRENT, O2_B1S2, O2_B2S2, SHORT_FUEL_TRIM_1, LONG_FUEL_TRIM_1, SHORT_FUEL_TRIM_2, LONG_FUEL_TRIM_2, 
2021-08-23_16:23:54.271311, 96 degC, 57.5 gps, 41.568627450980394 percent, 33 degC, 13.5 degree, 92.15686274509804 percent, 13.6 volt, 76.0 kph, -0.00390625 milliampere, -0.01953125 milliampere, 0.445 volt, 0.79 volt, -7.8125 percent, 3.125 percent, 6.25 percent, -0.78125 percent, 
2021-08-23_16:23:54.770355, 96 degC, 53.5 gps, 35.68627450980392 percent, 33 degC, 13.5 degree, 92.15686274509804 percent, 13.6 volt, 76.0 kph, -0.00390625 milliampere, -0.01953125 milliampere, 0.445 volt, 0.79 volt, -7.8125 percent, 3.125 percent, 3.125 percent, -0.78125 percent, 
2021-08-23_16:23:55.270365, 96 degC, 53.5 gps, 35.68627450980392 percent, 33 degC, 14.0 degree, 84.70588235294117 percent, 13.7 volt, 77.0 kph, 0.01953125 milliampere, -0.0234375 milliampere, 0.445 volt, 0.77 volt, -3.90625 percent, 3.125 percent, 5.46875 percent, -0.78125 percent, 
2021-08-23_16:23:55.770619, 96 degC, 50.0 gps, 32.549019607843135 percent, 33 degC, 15.5 degree, 79.2156862745098 percent, 13.7 volt, 78.0 kph, -0.02734375 milliampere, 0.01953125 milliampere, 0.445 volt, 0.765 volt, -3.90625 percent, 3.125 percent, 5.46875 percent, -0.78125 percent, 
2021-08-23_16:23:56.270596, 96 degC, 50.5 gps, 32.15686274509804 percent, 33 degC, 16.5 degree, 79.2156862745098 percent, 13.7 volt, 78.0 kph, -0.02734375 milliampere, 0.01953125 milliampere, 0.445 volt, 0.765 volt, -7.03125 percent, 3.125 percent, 3.125 percent, -0.78125 percent, 
2021-08-23_16:23:56.770741, 96 degC, 50.5 gps, 32.15686274509804 percent, 33 degC, 16.5 degree, 78.43137254901961 percent, 13.6 volt, 80.0 kph, 0.03125 milliampere, -0.01171875 milliampere, 0.445 volt, 0.76 volt, -6.25 percent, 3.125 percent, 2.34375 percent, -0.78125 percent, 
2021-08-23_16:23:57.270892, 96 degC, 49.25 gps, 31.764705882352942 percent, 33 degC, 18.0 degree, 76.86274509803921 percent, 13.6 volt, 80.0 kph, -0.046875 milliampere, -0.03125 milliampere, 0.445 volt, 0.76 volt, -7.03125 percent, 3.125 percent, 2.34375 percent, -0.78125 percent, 
2021-08-23_16:23:57.770857, 96 degC, 49.75 gps, 31.764705882352942 percent, 33 degC, 18.0 degree, 76.86274509803921 percent, 13.6 volt, 80.0 kph, -0.046875 milliampere, -0.03125 milliampere, 0.445 volt, 0.76 volt, -7.03125 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:23:58.270898, 96 degC, 49.75 gps, 31.764705882352942 percent, 33 degC, 18.0 degree, 76.47058823529412 percent, 13.6 volt, 81.0 kph, -0.02734375 milliampere, 0.01171875 milliampere, 0.445 volt, 0.755 volt, -6.25 percent, 3.125 percent, 3.125 percent, -0.78125 percent, 
2021-08-23_16:23:58.770863, 96 degC, 50.25 gps, 31.372549019607842 percent, 33 degC, 18.5 degree, 75.68627450980392 percent, 13.7 volt, 82.0 kph, 0.03125 milliampere, -0.0078125 milliampere, 0.445 volt, 0.755 volt, -4.6875 percent, 3.125 percent, 3.125 percent, -0.78125 percent, 
2021-08-23_16:23:59.270890, 96 degC, 49.25 gps, 31.372549019607842 percent, 33 degC, 18.5 degree, 75.68627450980392 percent, 13.7 volt, 82.0 kph, 0.03125 milliampere, -0.0078125 milliampere, 0.445 volt, 0.755 volt, -4.6875 percent, 3.125 percent, 3.125 percent, -0.78125 percent, 
2021-08-23_16:23:59.771022, 96 degC, 49.25 gps, 31.372549019607842 percent, 33 degC, 18.5 degree, 75.68627450980392 percent, 13.6 volt, 82.0 kph, -0.03515625 milliampere, -0.0078125 milliampere, 0.445 volt, 0.75 volt, -4.6875 percent, 3.125 percent, 3.90625 percent, -0.78125 percent, 
2021-08-23_16:24:00.271037, 96 degC, 49.25 gps, 31.372549019607842 percent, 33 degC, 18.5 degree, 76.07843137254902 percent, 13.6 volt, 83.0 kph, -0.01953125 milliampere, 0.0 milliampere, 0.445 volt, 0.75 volt, -4.6875 percent, 3.125 percent, 3.90625 percent, -0.78125 percent, 
2021-08-23_16:24:00.770996, 96 degC, 49.0 gps, 31.372549019607842 percent, 33 degC, 18.5 degree, 76.07843137254902 percent, 13.6 volt, 83.0 kph, -0.01953125 milliampere, 0.0 milliampere, 0.445 volt, 0.75 volt, -3.90625 percent, 3.125 percent, 2.34375 percent, -0.78125 percent, 
2021-08-23_16:24:01.271224, 96 degC, 49.0 gps, 31.372549019607842 percent, 33 degC, 19.5 degree, 74.90196078431373 percent, 13.6 volt, 83.0 kph, -0.03515625 milliampere, 0.0078125 milliampere, 0.445 volt, 0.75 volt, -3.125 percent, 3.125 percent, 3.125 percent, -0.78125 percent, 
2021-08-23_16:24:01.771369, 96 degC, 45.25 gps, 30.19607843137255 percent, 33 degC, 21.0 degree, 70.98039215686275 percent, 13.7 volt, 83.0 kph, 0.03515625 milliampere, -0.0703125 milliampere, 0.445 volt, 0.75 volt, -3.125 percent, 3.125 percent, 3.125 percent, -0.78125 percent, 
2021-08-23_16:24:02.271492, 96 degC, 11.0 gps, 15.686274509803921 percent, 33 degC, 21.0 degree, 70.98039215686275 percent, 13.7 volt, 83.0 kph, 0.03515625 milliampere, -0.0703125 milliampere, 0.445 volt, 0.75 volt, -3.125 percent, 3.125 percent, -4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:02.771443, 96 degC, 11.0 gps, 15.686274509803921 percent, 33 degC, 12.0 degree, 18.431372549019606 percent, 13.7 volt, 82.0 kph, -0.29296875 milliampere, -0.33984375 milliampere, 0.445 volt, 0.765 volt, -14.0625 percent, 3.125 percent, -17.1875 percent, -0.78125 percent, 
2021-08-23_16:24:03.271366, 96 degC, 13.25 gps, 18.431372549019606 percent, 33 degC, 38.0 degree, 25.49019607843137 percent, 13.7 volt, 81.0 kph, 0.0703125 milliampere, 0.03125 milliampere, 0.445 volt, 0.76 volt, -14.0625 percent, 3.125 percent, -17.1875 percent, -0.78125 percent, 
2021-08-23_16:24:03.771372, 96 degC, 26.5 gps, 20.784313725490197 percent, 33 degC, 38.0 degree, 25.49019607843137 percent, 13.7 volt, 81.0 kph, 0.0703125 milliampere, 0.03125 milliampere, 0.445 volt, 0.76 volt, -10.9375 percent, 3.125 percent, -12.5 percent, -0.78125 percent, 
2021-08-23_16:24:04.271416, 96 degC, 26.5 gps, 20.784313725490197 percent, 33 degC, 31.5 degree, 40.0 percent, 13.6 volt, 80.0 kph, 0.18359375 milliampere, 0.1171875 milliampere, 0.445 volt, 0.755 volt, -2.34375 percent, 3.125 percent, -4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:04.771368, 96 degC, 26.75 gps, 21.176470588235293 percent, 33 degC, 30.0 degree, 40.78431372549019 percent, 13.6 volt, 78.0 kph, 0.0234375 milliampere, 0.01953125 milliampere, 0.445 volt, 0.755 volt, -2.34375 percent, 3.125 percent, -4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:05.271318, 97 degC, 28.5 gps, 21.96078431372549 percent, 33 degC, 30.0 degree, 40.78431372549019 percent, 13.6 volt, 78.0 kph, 0.0234375 milliampere, 0.01953125 milliampere, 0.445 volt, 0.755 volt, 0.78125 percent, 3.125 percent, -2.34375 percent, -0.78125 percent, 
2021-08-23_16:24:05.771332, 97 degC, 28.5 gps, 21.96078431372549 percent, 33 degC, 29.0 degree, 44.31372549019608 percent, 13.7 volt, 77.0 kph, 0.03515625 milliampere, 0.01171875 milliampere, 0.445 volt, 0.755 volt, 0.78125 percent, 3.125 percent, -0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:06.271423, 97 degC, 30.5 gps, 22.745098039215687 percent, 33 degC, 29.0 degree, 46.27450980392157 percent, 13.6 volt, 77.0 kph, -0.03125 milliampere, -0.015625 milliampere, 0.445 volt, 0.755 volt, 0.0 percent, 3.125 percent, -0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:06.771369, 97 degC, 33.25 gps, 23.529411764705884 percent, 33 degC, 26.0 degree, 46.27450980392157 percent, 13.6 volt, 77.0 kph, -0.03125 milliampere, -0.015625 milliampere, 0.445 volt, 0.755 volt, 0.0 percent, 3.125 percent, -1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:07.271376, 97 degC, 33.25 gps, 23.529411764705884 percent, 33 degC, 26.0 degree, 50.19607843137255 percent, 13.6 volt, 77.0 kph, -0.0078125 milliampere, 0.0078125 milliampere, 0.445 volt, 0.75 volt, -0.78125 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:07.771453, 97 degC, 34.5 gps, 24.313725490196077 percent, 33 degC, 24.0 degree, 52.94117647058823 percent, 13.7 volt, 76.0 kph, 0.0 milliampere, 0.0390625 milliampere, 0.445 volt, 0.755 volt, -0.78125 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:08.271322, 97 degC, 35.5 gps, 24.705882352941178 percent, 33 degC, 24.0 degree, 54.509803921568626 percent, 13.7 volt, 76.0 kph, 0.0 milliampere, 0.0390625 milliampere, 0.445 volt, 0.755 volt, -0.78125 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:24:08.771361, 97 degC, 35.5 gps, 24.705882352941178 percent, 33 degC, 24.0 degree, 54.509803921568626 percent, 13.6 volt, 76.0 kph, 0.00390625 milliampere, 0.01953125 milliampere, 0.445 volt, 0.75 volt, -0.78125 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:09.271365, 97 degC, 36.5 gps, 25.49019607843137 percent, 33 degC, 23.0 degree, 56.86274509803921 percent, 13.7 volt, 76.0 kph, -0.02734375 milliampere, -0.01953125 milliampere, 0.445 volt, 0.75 volt, -1.5625 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:09.771376, 97 degC, 37.0 gps, 25.098039215686274 percent, 33 degC, 23.0 degree, 56.470588235294116 percent, 13.7 volt, 76.0 kph, -0.02734375 milliampere, -0.01953125 milliampere, 0.445 volt, 0.75 volt, -1.5625 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:10.271394, 97 degC, 37.0 gps, 25.098039215686274 percent, 33 degC, 23.0 degree, 56.470588235294116 percent, 13.7 volt, 76.0 kph, -0.015625 milliampere, 0.00390625 milliampere, 0.445 volt, 0.75 volt, -2.34375 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:10.771669, 97 degC, 38.0 gps, 25.88235294117647 percent, 33 degC, 24.0 degree, 58.431372549019606 percent, 13.6 volt, 76.0 kph, 0.04296875 milliampere, -0.0078125 milliampere, 0.445 volt, 0.745 volt, -0.78125 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:11.271731, 97 degC, 37.0 gps, 25.88235294117647 percent, 33 degC, 24.0 degree, 58.03921568627451 percent, 13.6 volt, 76.0 kph, 0.04296875 milliampere, -0.0078125 milliampere, 0.445 volt, 0.745 volt, -0.78125 percent, 3.125 percent, 2.34375 percent, -0.78125 percent, 
2021-08-23_16:24:11.771387, 97 degC, 37.0 gps, 25.88235294117647 percent, 33 degC, 24.0 degree, 58.03921568627451 percent, 13.7 volt, 76.0 kph, 0.0 milliampere, 0.03515625 milliampere, 0.445 volt, 0.75 volt, -1.5625 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:12.271389, 97 degC, 41.5 gps, 27.058823529411764 percent, 33 degC, 21.0 degree, 64.31372549019608 percent, 13.7 volt, 76.0 kph, -0.05078125 milliampere, -0.00390625 milliampere, 0.445 volt, 0.75 volt, -1.5625 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:12.771416, 97 degC, 44.0 gps, 27.84313725490196 percent, 33 degC, 19.5 degree, 67.84313725490196 percent, 13.7 volt, 76.0 kph, -0.05078125 milliampere, -0.00390625 milliampere, 0.445 volt, 0.75 volt, -1.5625 percent, 3.125 percent, 0.0 percent, -0.78125 percent, 
2021-08-23_16:24:13.271434, 97 degC, 44.0 gps, 27.84313725490196 percent, 33 degC, 19.5 degree, 67.84313725490196 percent, 13.7 volt, 76.0 kph, 0.05078125 milliampere, -0.0234375 milliampere, 0.445 volt, 0.745 volt, -1.5625 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:13.771480, 97 degC, 43.0 gps, 27.84313725490196 percent, 33 degC, 20.0 degree, 67.45098039215686 percent, 13.7 volt, 76.0 kph, -0.0078125 milliampere, -0.015625 milliampere, 0.445 volt, 0.745 volt, -1.5625 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:14.271491, 97 degC, 43.0 gps, 27.45098039215686 percent, 33 degC, 21.0 degree, 65.88235294117646 percent, 13.7 volt, 76.0 kph, -0.0078125 milliampere, -0.015625 milliampere, 0.445 volt, 0.745 volt, -1.5625 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:14.771432, 97 degC, 43.0 gps, 27.45098039215686 percent, 33 degC, 21.0 degree, 65.88235294117646 percent, 13.6 volt, 75.0 kph, 0.0234375 milliampere, -0.05078125 milliampere, 0.445 volt, 0.74 volt, 0.0 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:15.271426, 97 degC, 40.75 gps, 27.45098039215686 percent, 33 degC, 21.0 degree, 66.27450980392157 percent, 13.6 volt, 75.0 kph, 0.046875 milliampere, -0.0390625 milliampere, 0.445 volt, 0.74 volt, 0.0 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:15.771360, 97 degC, 40.0 gps, 27.058823529411764 percent, 33 degC, 21.0 degree, 66.27450980392157 percent, 13.6 volt, 75.0 kph, 0.046875 milliampere, -0.0390625 milliampere, 0.445 volt, 0.74 volt, 0.0 percent, 3.125 percent, 2.34375 percent, -0.78125 percent, 
2021-08-23_16:24:16.271299, 97 degC, 40.0 gps, 27.058823529411764 percent, 33 degC, 21.0 degree, 65.49019607843137 percent, 13.6 volt, 75.0 kph, -0.00390625 milliampere, 0.04296875 milliampere, 0.445 volt, 0.74 volt, -2.34375 percent, 3.125 percent, 2.34375 percent, -0.78125 percent, 
2021-08-23_16:24:16.771284, 97 degC, 41.25 gps, 27.45098039215686 percent, 33 degC, 21.0 degree, 65.88235294117646 percent, 13.6 volt, 75.0 kph, 0.015625 milliampere, -0.01171875 milliampere, 0.445 volt, 0.74 volt, -2.34375 percent, 3.125 percent, 2.34375 percent, -0.78125 percent, 
2021-08-23_16:24:17.271314, 97 degC, 41.25 gps, 27.45098039215686 percent, 33 degC, 21.0 degree, 65.88235294117646 percent, 13.6 volt, 75.0 kph, 0.015625 milliampere, -0.01171875 milliampere, 0.445 volt, 0.74 volt, -1.5625 percent, 3.125 percent, 2.34375 percent, -0.78125 percent, 
2021-08-23_16:24:17.771379, 97 degC, 39.0 gps, 26.666666666666668 percent, 33 degC, 22.5 degree, 62.745098039215684 percent, 13.6 volt, 75.0 kph, -0.078125 milliampere, -0.00390625 milliampere, 0.445 volt, 0.74 volt, -3.125 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:18.271486, 98 degC, 37.0 gps, 25.88235294117647 percent, 33 degC, 19.5 degree, 61.1764705882353 percent, 13.7 volt, 75.0 kph, 0.00390625 milliampere, -0.00390625 milliampere, 0.445 volt, 0.74 volt, -3.125 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:18.771142, 98 degC, 37.0 gps, 25.88235294117647 percent, 33 degC, 19.5 degree, 61.1764705882353 percent, 13.7 volt, 75.0 kph, 0.00390625 milliampere, 0.01953125 milliampere, 0.445 volt, 0.74 volt, -1.5625 percent, 3.125 percent, 0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:19.271226, 98 degC, 33.75 gps, 24.313725490196077 percent, 33 degC, 21.5 degree, 55.68627450980392 percent, 13.7 volt, 75.0 kph, -0.04296875 milliampere, -0.04296875 milliampere, 0.445 volt, 0.74 volt, -1.5625 percent, 3.125 percent, -1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:19.771321, 98 degC, 8.75 gps, 14.509803921568627 percent, 33 degC, 13.5 degree, 19.215686274509803 percent, 13.7 volt, 72.0 kph, -0.2734375 milliampere, -0.04296875 milliampere, 0.445 volt, 0.74 volt, -1.5625 percent, 3.125 percent, -1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:20.271365, 98 degC, 8.75 gps, 14.509803921568627 percent, 33 degC, 13.5 degree, 19.215686274509803 percent, 13.7 volt, 72.0 kph, -0.2734375 milliampere, -0.25390625 milliampere, 0.445 volt, 0.745 volt, -7.8125 percent, 3.125 percent, -10.15625 percent, -0.78125 percent, 
2021-08-23_16:24:20.771227, 98 degC, 8.75 gps, 14.509803921568627 percent, 33 degC, 16.5 degree, 18.431372549019606 percent, 13.7 volt, 71.0 kph, -0.01171875 milliampere, 0.08203125 milliampere, 0.445 volt, 0.745 volt, -7.8125 percent, 3.125 percent, -7.8125 percent, -0.78125 percent, 
2021-08-23_16:24:21.271436, 98 degC, 15.5 gps, 17.254901960784313 percent, 33 degC, 38.0 degree, 28.627450980392158 percent, 13.6 volt, 68.0 kph, 0.0625 milliampere, 0.08203125 milliampere, 0.445 volt, 0.745 volt, -7.8125 percent, 3.125 percent, -7.8125 percent, -0.78125 percent, 
2021-08-23_16:24:21.771427, 98 degC, 15.5 gps, 17.254901960784313 percent, 33 degC, 38.0 degree, 28.627450980392158 percent, 13.6 volt, 68.0 kph, 0.0625 milliampere, 0.01953125 milliampere, 0.445 volt, 0.75 volt, -6.25 percent, 3.125 percent, -7.03125 percent, -0.78125 percent, 
2021-08-23_16:24:22.271394, 98 degC, 15.75 gps, 17.647058823529413 percent, 33 degC, 38.0 degree, 30.19607843137255 percent, 13.6 volt, 67.0 kph, 0.04296875 milliampere, 0.01953125 milliampere, 0.445 volt, 0.745 volt, -1.5625 percent, 3.125 percent, -4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:22.771399, 99 degC, 19.75 gps, 18.823529411764707 percent, 33 degC, 34.5 degree, 35.68627450980392 percent, 13.7 volt, 66.0 kph, 0.04296875 milliampere, 0.01953125 milliampere, 0.445 volt, 0.745 volt, -1.5625 percent, 3.125 percent, -4.6875 percent, -0.78125 percent, 
2021-08-23_16:24:23.271363, 99 degC, 19.75 gps, 18.823529411764707 percent, 33 degC, 34.5 degree, 35.68627450980392 percent, 13.7 volt, 66.0 kph, 0.04296875 milliampere, 0.015625 milliampere, 0.445 volt, 0.745 volt, 0.0 percent, 3.125 percent, -2.34375 percent, -0.78125 percent, 
2021-08-23_16:24:23.771392, 99 degC, 22.75 gps, 20.0 percent, 33 degC, 32.0 degree, 40.3921568627451 percent, 13.6 volt, 65.0 kph, 0.0078125 milliampere, -0.0234375 milliampere, 0.445 volt, 0.745 volt, 1.5625 percent, 3.125 percent, -0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:24.271338, 99 degC, 25.75 gps, 21.176470588235293 percent, 33 degC, 29.0 degree, 43.13725490196079 percent, 13.6 volt, 65.0 kph, 0.03515625 milliampere, -0.0234375 milliampere, 0.445 volt, 0.745 volt, 1.5625 percent, 3.125 percent, -0.78125 percent, -0.78125 percent, 
2021-08-23_16:24:24.770381, 99 degC, 25.75 gps, 21.176470588235293 percent, 33 degC, 29.0 degree, 43.13725490196079 percent, 13.6 volt, 65.0 kph, 0.03515625 milliampere, 0.04296875 milliampere, 0.445 volt, 0.74 volt, 2.34375 percent, 3.125 percent, 2.34375 percent, -0.78125 percent, 
2021-08-23_16:24:25.270494, 99 degC, 26.25 gps, 21.568627450980394 percent, 33 degC, 28.5 degree, 44.31372549019608 percent, 13.7 volt, 65.0 kph, 0.01171875 milliampere, 0.01171875 milliampere, 0.445 volt, 0.74 volt, 3.125 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:25.770502, 99 degC, 26.25 gps, 21.568627450980394 percent, 33 degC, 29.0 degree, 44.31372549019608 percent, 13.6 volt, 63.0 kph, 0.02734375 milliampere, 0.01171875 milliampere, 0.445 volt, 0.74 volt, 3.125 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:26.270524, 99 degC, 26.25 gps, 21.568627450980394 percent, 33 degC, 29.0 degree, 44.31372549019608 percent, 13.6 volt, 63.0 kph, 0.02734375 milliampere, -0.00390625 milliampere, 0.445 volt, 0.74 volt, 0.78125 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:26.770501, 99 degC, 25.0 gps, 21.176470588235293 percent, 33 degC, 28.5 degree, 44.705882352941174 percent, 13.6 volt, 63.0 kph, -0.04296875 milliampere, 0.02734375 milliampere, 0.445 volt, 0.74 volt, 0.0 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:27.269366, 99 degC, 24.75 gps, 21.176470588235293 percent, 33 degC, 27.5 degree, 49.411764705882355 percent, 13.6 volt, 63.0 kph, -0.04296875 milliampere, 0.02734375 milliampere, 0.445 volt, 0.74 volt, 0.0 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:27.768542, 99 degC, 24.75 gps, 21.176470588235293 percent, 33 degC, 27.5 degree, 49.411764705882355 percent, 13.6 volt, 63.0 kph, -0.0234375 milliampere, 0.046875 milliampere, 0.445 volt, 0.74 volt, -0.78125 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:28.267275, 99 degC, 28.0 gps, 22.352941176470587 percent, 33 degC, 26.0 degree, 51.76470588235294 percent, 13.7 volt, 62.0 kph, -0.015625 milliampere, 0.01171875 milliampere, 0.445 volt, 0.74 volt, 0.78125 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:28.766401, 99 degC, 28.25 gps, 22.745098039215687 percent, 33 degC, 25.5 degree, 52.549019607843135 percent, 13.6 volt, 62.0 kph, -0.015625 milliampere, 0.01171875 milliampere, 0.445 volt, 0.74 volt, 0.78125 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:29.265275, 99 degC, 28.25 gps, 22.745098039215687 percent, 33 degC, 25.5 degree, 52.549019607843135 percent, 13.6 volt, 62.0 kph, -0.03515625 milliampere, -0.00390625 milliampere, 0.445 volt, 0.74 volt, 0.0 percent, 3.125 percent, 3.125 percent, -0.78125 percent, 
2021-08-23_16:24:29.764500, 99 degC, 35.25 gps, 25.49019607843137 percent, 33 degC, 21.5 degree, 62.745098039215684 percent, 13.7 volt, 62.0 kph, -0.08984375 milliampere, 0.0078125 milliampere, 0.445 volt, 0.74 volt, -0.78125 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:30.263277, 99 degC, 42.0 gps, 27.058823529411764 percent, 33 degC, 24.5 degree, 63.13725490196079 percent, 13.6 volt, 62.0 kph, -0.08984375 milliampere, 0.0078125 milliampere, 0.445 volt, 0.74 volt, -0.78125 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:30.762445, 99 degC, 42.0 gps, 27.058823529411764 percent, 33 degC, 24.5 degree, 63.13725490196079 percent, 13.6 volt, 63.0 kph, 0.00390625 milliampere, 0.03515625 milliampere, 0.445 volt, 0.735 volt, 0.78125 percent, 3.125 percent, 3.90625 percent, -0.78125 percent, 
2021-08-23_16:24:31.261330, 99 degC, 55.0 gps, 29.80392156862745 percent, 33 degC, 19.5 degree, 68.23529411764706 percent, 13.7 volt, 63.0 kph, -0.0625 milliampere, -0.05859375 milliampere, 0.445 volt, 0.68 volt, 3.90625 percent, 3.125 percent, 3.90625 percent, -0.78125 percent, 
2021-08-23_16:24:31.760290, 99 degC, 80.25 gps, 47.450980392156865 percent, 33 degC, 16.5 degree, 68.23529411764706 percent, 13.7 volt, 63.0 kph, -0.0625 milliampere, -0.05859375 milliampere, 0.445 volt, 0.68 volt, 3.90625 percent, 3.125 percent, 8.59375 percent, -0.78125 percent, 
2021-08-23_16:24:32.260326, 99 degC, 80.25 gps, 47.450980392156865 percent, 33 degC, 16.5 degree, 91.76470588235294 percent, 13.6 volt, 67.0 kph, 0.04296875 milliampere, -0.03125 milliampere, 0.445 volt, 0.675 volt, -0.78125 percent, 3.125 percent, 3.90625 percent, -0.78125 percent, 
2021-08-23_16:24:32.760426, 99 degC, 87.25 gps, 85.09803921568627 percent, 33 degC, 14.0 degree, 98.43137254901961 percent, 13.6 volt, 70.0 kph, -0.2265625 milliampere, -0.27734375 milliampere, 0.445 volt, 0.775 volt, -3.90625 percent, 3.125 percent, 3.90625 percent, -0.78125 percent, 
2021-08-23_16:24:33.260443, 99 degC, 85.5 gps, 86.27450980392157 percent, 33 degC, 14.0 degree, 98.43137254901961 percent, 13.6 volt, 70.0 kph, -0.2265625 milliampere, -0.27734375 milliampere, 0.445 volt, 0.775 volt, -3.90625 percent, 3.125 percent, 1.5625 percent, -0.78125 percent, 
2021-08-23_16:24:33.760466, 99 degC, 85.5 gps, 86.27450980392157 percent, 33 degC, 14.0 degree, 98.82352941176471 percent, 13.7 volt, 73.0 kph, -0.23046875 milliampere, -0.3359375 milliampere, 0.445 volt, 0.815 volt, -0.78125 percent, 3.125 percent, 3.125 percent, -0.78125 percent, 
2021-08-23_16:24:34.260487, 99 degC, 86.75 gps, 86.27450980392157 percent, 33 degC, 15.0 degree, 100.0 percent, 13.7 volt, 77.0 kph, -0.30859375 milliampere, -0.34375 milliampere, 0.445 volt, 0.86 volt, 0.0 percent, 3.125 percent, 3.125 percent, -0.78125 percent, 
2021-08-23_16:24:34.760428, 99 degC, 102.25 gps, 86.27450980392157 percent, 33 degC, 16.5 degree, 100.0 percent, 13.7 volt, 77.0 kph, -0.30859375 milliampere, -0.34375 milliampere, 0.445 volt, 0.86 volt, 0.0 percent, 3.125 percent, 3.125 percent, -0.78125 percent, 
2021-08-23_16:24:35.260429, 99 degC, 102.25 gps, 86.27450980392157 percent, 33 degC, 16.5 degree, 100.0 percent, 13.6 volt, 81.0 kph, -0.328125 milliampere, -0.3671875 milliampere, 0.445 volt, 0.875 volt, -0.78125 percent, 3.125 percent, 3.125 percent, -0.78125 percent, 
2021-08-23_16:24:35.760464, 99 degC, 95.0 gps, 47.05882352941177 percent, 33 degC, 20.0 degree, 95.29411764705883 percent, 13.6 volt, 83.0 kph, -0.21875 milliampere, -0.23828125 milliampere, 0.445 volt, 0.87 volt, 1.5625 percent, 3.125 percent, 3.125 percent, -0.78125 percent, 
2021-08-23_16:24:36.260383, 99 degC, 94.75 gps, 45.88235294117647 percent, 33 degC, 21.5 degree, 95.29411764705883 percent, 13.6 volt, 83.0 kph, -0.21875 milliampere, -0.23828125 milliampere, 0.445 volt, 0.87 volt, 1.5625 percent, 3.125 percent, 5.46875 percent, -0.78125 percent, 
2021-08-23_16:24:36.759373, 99 degC, 94.75 gps, 45.88235294117647 percent, 33 degC, 21.5 degree, 94.50980392156863 percent, 13.6 volt, 87.0 kph, -0.23046875 milliampere, -0.3125 milliampere, 0.445 volt, 0.875 volt, 0.0 percent, 3.125 percent, 4.6875 percent, -0.78125 percent, 
